1.5198e-82,1.2435e-70,2.1335e-66,9.2501e-62,5.3355e-57,4.0352e-52,7.6369e-48,5.1456e-44,1.3503e-40,1.5186e-37,7.5244e-35,1.9335e-32,2.9204e-30,2.7731e-28,1.7427e-26,7.5632e-25,2.3084e-23,5.0939e-22,8.2894e-21,1.0188e-19,9.8359e-19,7.7201e-18,5.0083e-17,2.7248e-16,1.2641e-15,5.1173e-15,1.9001e-14,9.1189e-14,2.5662e-12,2.1404e-10,4.2014e-10,7.2145e-10,1.2319e-09,2.0905e-09,3.5176e-09,5.9887e-09,1.5807e-08,6.4253e-08,1.6559e-07,2.8681e-07,4.5684e-07,8.7026e-07,1.3424e-06,1.6546e-06,2.2015e-06,4.2474e-06,5.749e-06,6.0104e-06,7.0816e-06,7.0428e-06,8.3377e-06,7.6191e-06,8.3596e-06,1.1176e-05,1.5496e-05,2.0867e-05,2.7619e-05,3.6482e-05,4.6747e-05,6.2919e-05,7.4953e-05,9.8037e-05,0.00012359,0.00018272,0.00020639,0.00027239,0.00030454,0.00043665,0.00050165,0.0006793,0.0010066,0.0010459,0.0011624,0.0017501,0.0019403,0.0024177,0.0031542,0.0037407,0.0041618,0.0049481,0.0059752,0.0067585,0.0079044,0.009,0.010235,0.011207,0.012955,0.013792,0.015106,0.016472,0.019333,0.023049,0.028679,0.036565,0.04599,0.05787,0.07158,0.08366,0.090534,0.079454
3.859e-82,3.0857e-70,5.2147e-66,1.849e-61,9.89e-57,7.1287e-52,1.3125e-47,8.6824e-44,2.2662e-40,2.5414e-37,1.255e-34,3.209e-32,4.8264e-30,4.5666e-28,2.8606e-26,1.2375e-24,3.7655e-23,8.2852e-22,1.3449e-20,1.649e-19,1.5871e-18,1.2414e-17,8.0234e-17,4.349e-16,2.0101e-15,8.1079e-15,2.9991e-14,1.4242e-13,3.9393e-12,3.26e-10,6.3032e-10,1.0804e-09,1.8454e-09,3.1315e-09,5.2676e-09,8.9699e-09,2.4014e-08,9.8555e-08,2.5247e-07,4.3346e-07,6.88e-07,1.3138e-06,2.0139e-06,2.4634e-06,3.2806e-06,6.3722e-06,8.5532e-06,8.8714e-06,1.0467e-05,1.0335e-05,1.237e-05,1.1129e-05,1.2206e-05,1.6379e-05,2.2721e-05,3.0563e-05,4.041e-05,5.3377e-05,6.8312e-05,9.2236e-05,0.00010929,0.00014345,0.00018061,0.00026731,0.00030055,0.00039816,0.00044248,0.00063698,0.0007304,0.00098977,0.0014674,0.001522,0.0016874,0.0025548,0.0028215,0.0035214,0.0045927,0.0054519,0.0060594,0.0072103,0.0086676,0.0096448,0.011428,0.012971,0.014846,0.01638,0.018615,0.020155,0.021914,0.02421,0.027998,0.033572,0.041591,0.053117,0.066938,0.084531,0.10441,0.12195,0.13194,0.11589
8.6372e-82,6.6953e-70,1.1106e-65,3.0597e-61,1.4701e-56,9.8679e-52,1.7399e-47,1.1169e-43,2.8847e-40,3.2211e-37,1.5854e-34,4.0295e-32,6.0279e-30,5.6773e-28,3.5421e-26,1.5261e-24,4.6253e-23,1.0138e-21,1.6399e-20,2.0038e-19,1.9216e-18,1.4975e-17,9.6425e-17,5.2068e-16,2.3975e-15,9.6359e-15,3.5503e-14,1.6595e-13,4.4555e-12,3.6547e-10,6.9679e-10,1.1948e-09,2.046e-09,3.4783e-09,5.8582e-09,9.9942e-09,2.7309e-08,1.1361e-07,2.8932e-07,4.9205e-07,7.7828e-07,1.4909e-06,2.2701e-06,2.7544e-06,3.6723e-06,7.1863e-06,9.5653e-06,9.844e-06,1.1623e-05,1.1386e-05,1.3848e-05,1.2206e-05,1.3337e-05,1.7954e-05,2.4925e-05,3.3496e-05,4.4241e-05,5.8458e-05,7.4723e-05,0.0001014,0.00011933,0.00015739,0.00019787,0.00029298,0.0003282,0.00043685,0.00048159,0.0006963,0.00079804,0.0010811,0.0016031,0.0016644,0.0018368,0.0027983,0.0030783,0.0038502,0.0050193,0.0059744,0.0066271,0.0078937,0.0093725,0.010386,0.012448,0.014204,0.016336,0.017935,0.020392,0.022075,0.023972,0.026494,0.03063,0.036666,0.045422,0.057921,0.073231,0.092671,0.11434,0.13349,0.1444,0.12689
2.0736e-81,1.5619e-69,2.5425e-65,5.3049e-61,2.2375e-56,1.3718e-51,2.2815e-47,1.4077e-43,3.5742e-40,3.9603e-37,1.9405e-34,4.8974e-32,7.2802e-30,6.8204e-28,4.2357e-26,1.8162e-24,5.4799e-23,1.1958e-21,1.927e-20,2.3455e-19,2.2395e-18,1.7377e-17,1.1137e-16,5.9871e-16,2.7452e-15,1.0993e-14,4.0325e-14,1.8443e-13,4.7341e-12,3.8486e-10,7.2432e-10,1.2455e-09,2.1425e-09,3.655e-09,6.1719e-09,1.0563e-08,2.9621e-08,1.253e-07,3.1722e-07,5.3422e-07,8.4189e-07,1.6183e-06,2.4476e-06,2.9455e-06,3.9296e-06,7.7456e-06,1.0238e-05,1.0467e-05,1.2351e-05,1.1999e-05,1.4915e-05,1.2819e-05,1.3877e-05,1.8719e-05,2.6013e-05,3.4938e-05,4.6097e-05,6.0967e-05,7.7832e-05,0.00010641,0.00012414,0.00016477,0.00020683,0.00030609,0.0003422,0.00045821,0.00049982,0.00072622,0.00083327,0.0011261,0.0016729,0.0017429,0.0019047,0.0029354,0.0032082,0.0040218,0.0052413,0.0062681,0.0069261,0.0082565,0.0096956,0.010899,0.013067,0.014888,0.017166,0.0188,0.021422,0.023144,0.025102,0.027737,0.032086,0.038345,0.047485,0.060523,0.076668,0.097135,0.1198,0.13982,0.15125,0.13295
5.5078e-81,4.02e-69,6.4255e-65,1.0072e-60,3.6621e-56,2.0145e-51,3.1079e-47,1.8242e-43,4.5216e-40,4.9416e-37,2.4015e-34,6.0022e-32,8.8473e-30,8.2302e-28,5.0802e-26,2.165e-24,6.4948e-23,1.4099e-21,2.2622e-20,2.7416e-19,2.6038e-18,2.0074e-17,1.278e-16,6.8285e-16,3.1152e-15,1.2426e-14,4.536e-14,2.0147e-13,4.8395e-12,3.902e-10,7.2628e-10,1.2555e-09,2.1742e-09,3.728e-09,6.3185e-09,1.0861e-08,3.141e-08,1.3548e-07,3.41e-07,5.6845e-07,8.9181e-07,1.72e-06,2.5855e-06,3.0864e-06,4.1124e-06,8.162e-06,1.0746e-05,1.094e-05,1.2865e-05,1.2392e-05,1.5865e-05,1.3222e-05,1.406e-05,1.8966e-05,2.6398e-05,3.5456e-05,4.6731e-05,6.1923e-05,7.8945e-05,0.00010913,0.0001258,0.00016847,0.00021105,0.00031199,0.00034867,0.00047074,0.00050602,0.00073981,0.00085156,0.0011461,0.0017056,0.0017891,0.0019262,0.0030175,0.0032666,0.004106,0.0053491,0.006442,0.0070724,0.0084374,0.0098966,0.011214,0.013467,0.015301,0.017624,0.019318,0.022013,0.023763,0.025752,0.028423,0.032936,0.03927,0.048624,0.061951,0.078584,0.099624,0.12283,0.14335,0.15507,0.13636
1.7231e-80,1.2148e-68,1.9071e-64,2.2247e-60,6.8071e-56,3.2963e-51,4.6146e-47,2.5414e-43,6.0851e-40,6.5116e-37,3.1212e-34,7.6909e-32,1.12e-29,1.0315e-27,6.3106e-26,2.6652e-24,7.9266e-23,1.7067e-21,2.7202e-20,3.2763e-19,3.0886e-18,2.358e-17,1.4863e-16,7.8718e-16,3.5675e-15,1.4168e-14,5.143e-14,2.1898e-13,4.7329e-12,3.8119e-10,7.0476e-10,1.2298e-09,2.1508e-09,3.7148e-09,6.3291e-09,1.0932e-08,3.2815e-08,1.4502e-07,3.6309e-07,5.9892e-07,9.3365e-07,1.807e-06,2.7038e-06,3.2015e-06,4.2429e-06,8.4904e-06,1.1198e-05,1.1381e-05,1.3284e-05,1.2659e-05,1.6932e-05,1.3553e-05,1.3959e-05,1.8785e-05,2.6224e-05,3.5256e-05,4.6399e-05,6.1689e-05,7.8505e-05,0.0001104,0.00012492,0.00016959,0.00021194,0.00031233,0.0003497,0.00047783,0.00050248,0.00074117,0.00085845,0.0011481,0.0017095,0.001814,0.0019124,0.0030627,0.0032744,0.0041299,0.0053712,0.0065379,0.0071126,0.0085085,0.0099888,0.011386,0.013692,0.015527,0.017836,0.01958,0.022317,0.02406,0.026058,0.028728,0.033369,0.039668,0.049106,0.062537,0.079424,0.10071,0.12415,0.14487,0.15674,0.13787
7.1508e-80,4.8479e-68,7.4753e-64,6.3916e-60,1.5849e-55,6.5998e-51,8.1292e-47,4.1097e-43,9.3408e-40,9.6558e-37,4.5253e-34,1.0928e-31,1.5637e-29,1.4194e-27,8.5738e-26,3.5749e-24,1.05e-22,2.2318e-21,3.5129e-20,4.1798e-19,3.8922e-18,2.9317e-17,1.8234e-16,9.5375e-16,4.273e-15,1.6791e-14,6.0287e-14,2.3863e-13,4.2074e-12,3.5069e-10,6.5273e-10,1.1603e-09,2.0636e-09,3.607e-09,6.1986e-09,1.0758e-08,3.3903e-08,1.5552e-07,3.8877e-07,6.3419e-07,9.7976e-07,1.9073e-06,2.8417e-06,3.3309e-06,4.3773e-06,8.8576e-06,1.1775e-05,1.2001e-05,1.3768e-05,1.2903e-05,1.8538e-05,1.3964e-05,1.3582e-05,1.8172e-05,2.5514e-05,3.4374e-05,4.5073e-05,6.0258e-05,7.6468e-05,0.00011078,0.00012108,0.0001685,0.0002099,0.0003068,0.00034588,0.00048224,0.00048776,0.00073076,0.00085714,0.0011336,0.0016845,0.0018279,0.0018595,0.0030878,0.0032356,0.0041008,0.0053251,0.0065876,0.0070756,0.0085276,0.0099562,0.011467,0.013779,0.015627,0.017862,0.019666,0.022417,0.024142,0.026103,0.028768,0.03352,0.039666,0.049094,0.062484,0.079444,0.10073,0.12416,0.14488,0.15678,0.13795
4.8261e-79,3.1181e-67,4.7137e-63,2.8981e-59,5.4171e-55,1.8782e-50,1.9484e-46,8.7496e-43,1.8417e-39,1.81e-36,8.2031e-34,1.9205e-31,2.6758e-29,2.3772e-27,1.4093e-25,5.7678e-24,1.6635e-22,3.4702e-21,5.3607e-20,6.2599e-19,5.7238e-18,4.2315e-17,2.5829e-16,1.3262e-15,5.836e-15,2.2538e-14,7.9393e-14,2.8624e-13,3.3574e-12,2.8484e-10,5.4971e-10,1.026e-09,1.8972e-09,3.4048e-09,5.9592e-09,1.0471e-08,3.6269e-08,1.761e-07,4.3808e-07,7.0146e-07,1.0703e-06,2.0984e-06,3.0936e-06,3.5641e-06,4.6439e-06,9.5316e-06,1.2952e-05,1.3406e-05,1.4644e-05,1.3257e-05,2.168e-05,1.4739e-05,1.2723e-05,1.6785e-05,2.3914e-05,3.2402e-05,4.1947e-05,5.6691e-05,7.1636e-05,0.00011044,0.00011146,0.00016415,0.00020373,0.00029008,0.00033621,0.00048724,0.00045275,0.00070294,0.00084959,0.0010963,0.001611,0.0018459,0.0017429,0.0031059,0.0031429,0.0039989,0.0051893,0.0066328,0.0069595,0.0085535,0.0097669,0.011479,0.013782,0.015673,0.017673,0.019654,0.022359,0.024092,0.02592,0.02861,0.033508,0.039299,0.048646,0.06185,0.078692,0.099728,0.12293,0.14345,0.15528,0.13666
7.2814e-78,4.4605e-66,6.6178e-62,2.9246e-58,3.7012e-54,1.0315e-49,8.6042e-46,3.229e-42,5.9541e-39,5.3222e-36,2.2652e-33,5.0329e-31,6.7018e-29,5.7441e-27,3.3034e-25,1.3125e-23,3.6787e-22,7.4559e-21,1.1192e-19,1.2712e-18,1.1326e-17,8.1567e-17,4.8476e-16,2.4231e-15,1.0385e-14,3.9098e-14,1.3413e-13,4.4387e-13,2.5092e-12,1.5744e-10,3.6145e-10,8.0617e-10,1.6695e-09,3.197e-09,5.8247e-09,1.0537e-08,4.4229e-08,2.3263e-07,5.6765e-07,8.7485e-07,1.3068e-06,2.5902e-06,3.7245e-06,4.1464e-06,5.3484e-06,1.1236e-05,1.6724e-05,1.8474e-05,1.6996e-05,1.3741e-05,2.8282e-05,1.6284e-05,1.0505e-05,1.3263e-05,2.0146e-05,2.8089e-05,3.3855e-05,4.6962e-05,6.0116e-05,0.0001076,8.5325e-05,0.00015092,0.0001896,0.00023821,0.00032183,0.00049638,0.00036389,0.00064422,0.00083271,0.0010168,0.0014129,0.0018992,0.0015074,0.0031046,0.0030171,0.0037087,0.0048452,0.0067705,0.0067211,0.0086669,0.0092316,0.011486,0.013842,0.015777,0.016966,0.019741,0.022003,0.024096,0.025421,0.028392,0.03344,0.038442,0.047677,0.06047,0.076848,0.097302,0.12,0.14007,0.15164,0.1334
3.8868e-76,2.2619e-64,3.3024e-60,1.0937e-56,8.0069e-53,1.6984e-48,1.0719e-44,3.0897e-41,4.5402e-38,3.3838e-35,1.2657e-32,2.5318e-30,3.0638e-28,2.4317e-26,1.3097e-24,4.8756e-23,1.283e-21,2.4455e-20,3.471e-19,3.7548e-18,3.1933e-17,2.192e-16,1.2418e-15,5.9265e-15,2.4322e-14,8.7935e-14,2.9021e-13,9.0678e-13,2.9429e-12,5.006e-11,2.4339e-10,7.7943e-10,1.852e-09,3.7466e-09,7.0043e-09,1.29e-08,6.6032e-08,3.6539e-07,8.4966e-07,1.225e-06,1.7867e-06,3.6313e-06,4.9764e-06,5.2454e-06,6.8135e-06,1.4732e-05,3.5171e-05,4.7764e-05,2.2756e-05,7.295e-06,8.1992e-06,4.9019e-06,2.6571e-06,4.1731e-06,1.386e-05,2.5473e-05,1.2378e-05,1.4467e-05,4.9364e-05,5.9204e-05,2.5669e-05,0.00010544,0.00020079,7.2104e-05,0.00044373,0.00039532,0.00015425,0.00076646,0.00061371,0.0010326,0.001171,0.0017159,0.0017233,0.0024566,0.0039663,0.0028485,0.0040018,0.0074325,0.0062805,0.0079599,0.0089104,0.011928,0.015473,0.015839,0.014373,0.021782,0.019038,0.026165,0.024679,0.030444,0.032119,0.037434,0.046816,0.058892,0.074708,0.094269,0.11651,0.13592,0.14664,0.12871
