# year	month	day	hour(utc+3)	minute	T_2	TD_2	U_2	WD_2	T_26	TD_26	U_26	WD_26	T_49	TD_49	U_49	WD_49	T_92	TD_92	U_92	WD_92	T_141	TD_141	U_141	WD_141	T_217	TD_217	U_217	WD_217	T_265	TD_265	U_265	WD_265	T_327	TD_327	U_327	WD_327
2017	12	7	14	0	1.1	-0.9	-999.0	-999.0	0.5	-1.4	4.1	145.0	0.7	-1.2	-999.0	-999.0	0.4	-1.5	7.8	148.0	0.0	-1.6	-999.0	-999.0	-0.6	-0.7	11.1	140.0	-1.6	-1.5	-999.0	-999.0	-1.5	-2.4	12.0	148.0
2017	12	7	14	10	1.0	-1.1	-999.0	-999.0	0.5	-1.5	3.8	144.0	0.7	-1.3	-999.0	-999.0	0.4	-1.5	7.5	148.0	0.0	-1.6	-999.0	-999.0	-0.7	-0.8	10.9	139.0	-1.7	-1.5	-999.0	-999.0	-1.5	-2.4	11.9	147.0
2017	12	7	14	20	1.0	-1.0	-999.0	-999.0	0.4	-1.3	4.5	140.0	0.7	-1.2	-999.0	-999.0	0.4	-1.4	7.8	145.0	0.0	-1.5	-999.0	-999.0	-0.5	-0.5	10.7	137.0	-1.5	-1.5	-999.0	-999.0	-1.3	-2.6	12.1	148.0
2017	12	7	14	30	1.1	-0.9	-999.0	-999.0	0.5	-1.3	4.4	138.0	0.8	-1.1	-999.0	-999.0	0.5	-1.2	8.0	143.0	0.1	-1.3	-999.0	-999.0	-0.5	-0.5	11.3	136.0	-1.5	-1.6	-999.0	-999.0	-0.9	-3.1	12.5	148.0
2017	12	7	14	40	1.2	-0.8	-999.0	-999.0	0.6	-1.2	4.4	145.0	0.8	-1.1	-999.0	-999.0	0.5	-1.2	7.8	148.0	0.1	-1.3	-999.0	-999.0	-0.5	-0.5	11.4	139.0	-1.5	-1.3	-999.0	-999.0	-1.4	-2.1	12.9	147.0
2017	12	7	14	50	1.2	-0.7	-999.0	-999.0	0.6	-1.2	4.8	150.0	0.8	-1.0	-999.0	-999.0	0.6	-1.1	8.1	153.0	0.1	-1.2	-999.0	-999.0	-0.5	-0.4	11.0	143.0	-1.6	-1.1	-999.0	-999.0	-1.6	-2.0	12.7	149.0
2017	12	7	15	0	1.2	-0.7	-999.0	-999.0	0.5	-1.2	4.7	153.0	0.8	-1.1	-999.0	-999.0	0.5	-1.3	8.3	156.0	0.0	-1.3	-999.0	-999.0	-0.6	-0.4	11.8	147.0	-1.7	-1.2	-999.0	-999.0	-1.7	-2.0	12.9	153.0
2017	12	7	15	10	1.1	-0.8	-999.0	-999.0	0.5	-1.2	5.6	157.0	0.7	-1.1	-999.0	-999.0	0.4	-1.2	8.8	158.0	-0.1	-1.3	-999.0	-999.0	-0.7	-0.6	11.4	149.0	-1.8	-1.1	-999.0	-999.0	-1.8	-2.0	13.0	154.0
2017	12	7	15	20	1.0	-0.7	-999.0	-999.0	0.4	-1.1	5.0	152.0	0.6	-0.9	-999.0	-999.0	0.3	-1.1	8.4	156.0	-0.1	-1.1	-999.0	-999.0	-0.8	-0.4	11.7	147.0	-1.8	-1.0	-999.0	-999.0	-1.7	-1.9	13.0	155.0
2017	12	7	15	30	1.1	-0.5	-999.0	-999.0	0.4	-1.1	6.0	155.0	0.6	-0.9	-999.0	-999.0	0.3	-1.0	9.2	156.0	-0.1	-1.1	-999.0	-999.0	-0.8	-0.3	12.3	149.0	-1.8	-1.0	-999.0	-999.0	-1.6	-1.7	13.1	156.0
2017	12	7	15	40	1.1	-0.5	-999.0	-999.0	0.5	-0.8	5.2	151.0	0.7	-0.6	-999.0	-999.0	0.3	-0.7	8.9	154.0	-0.1	-0.7	-999.0	-999.0	-0.6	-0.1	11.9	148.0	-1.6	-0.8	-999.0	-999.0	-1.4	-1.5	13.1	155.0
2017	12	7	15	50	1.1	-0.2	-999.0	-999.0	0.5	-0.6	4.6	154.0	0.7	-0.4	-999.0	-999.0	0.4	-0.4	8.0	157.0	0.0	-0.4	-999.0	-999.0	-0.6	0.0	11.4	151.0	-1.6	-0.7	-999.0	-999.0	-1.4	-1.5	12.8	157.0
2017	12	7	16	0	1.2	-0.2	-999.0	-999.0	0.5	-0.7	5.0	163.0	0.7	-0.5	-999.0	-999.0	0.4	-0.7	8.4	161.0	0.0	-0.7	-999.0	-999.0	-0.6	-0.2	12.1	149.0	-1.7	-0.8	-999.0	-999.0	-1.5	-1.7	13.5	153.0
2017	12	7	16	10	1.1	-0.4	-999.0	-999.0	0.5	-0.8	5.2	156.0	0.7	-0.6	-999.0	-999.0	0.3	-0.9	8.6	161.0	-0.1	-1.0	-999.0	-999.0	-0.7	-0.4	12.2	150.0	-1.9	-1.0	-999.0	-999.0	-1.7	-1.9	13.9	154.0
2017	12	7	16	20	1.0	-0.4	-999.0	-999.0	0.4	-0.9	5.9	156.0	0.5	-0.7	-999.0	-999.0	0.2	-0.8	9.6	159.0	-0.2	-0.9	-999.0	-999.0	-0.8	-0.3	13.1	149.0	-1.8	-0.9	-999.0	-999.0	-1.6	-1.8	14.2	151.0
2017	12	7	16	30	1.0	-0.4	-999.0	-999.0	0.4	-0.8	5.5	151.0	0.5	-0.7	-999.0	-999.0	0.2	-0.9	9.0	155.0	-0.2	-1.0	-999.0	-999.0	-0.8	-0.3	12.8	144.0	-1.9	-1.0	-999.0	-999.0	-1.8	-1.9	14.3	147.0
2017	12	7	16	40	0.9	-0.3	-999.0	-999.0	0.3	-0.8	4.6	151.0	0.5	-0.6	-999.0	-999.0	0.2	-0.7	9.4	154.0	-0.2	-0.7	-999.0	-999.0	-0.7	-0.2	13.3	143.0	-1.7	-0.8	-999.0	-999.0	-1.5	-1.7	15.0	147.0
2017	12	7	16	50	0.7	-0.3	-999.0	-999.0	0.2	-0.7	5.7	150.0	0.3	-0.5	-999.0	-999.0	0.0	-0.7	9.8	153.0	-0.4	-0.8	-999.0	-999.0	-0.8	-0.4	13.6	142.0	-1.8	-0.9	-999.0	-999.0	-1.6	-1.8	15.4	146.0
2017	12	7	17	0	0.5	-0.3	-999.0	-999.0	0.0	-0.6	5.8	145.0	0.1	-0.4	-999.0	-999.0	-0.2	-0.6	9.5	151.0	-0.6	-0.6	-999.0	-999.0	-1.0	-0.4	13.7	139.0	-2.0	-1.0	-999.0	-999.0	-1.8	-1.9	16.1	144.0
2017	12	7	17	10	0.4	-0.3	-999.0	-999.0	-0.2	-0.5	6.1	145.0	0.0	-0.3	-999.0	-999.0	-0.3	-0.5	10.2	149.0	-0.6	-0.6	-999.0	-999.0	-1.0	-0.4	14.8	139.0	-1.9	-1.0	-999.0	-999.0	-1.7	-1.9	17.0	140.0
2017	12	7	17	20	0.5	-0.3	-999.0	-999.0	-0.2	-0.6	6.4	143.0	0.0	-0.4	-999.0	-999.0	-0.4	-0.6	10.4	144.0	-0.7	-0.6	-999.0	-999.0	-1.1	-0.4	15.8	135.0	-2.0	-1.1	-999.0	-999.0	-1.8	-1.9	17.7	139.0
2017	12	7	17	30	0.5	-0.2	-999.0	-999.0	-0.1	-0.6	6.8	139.0	0.0	-0.3	-999.0	-999.0	-0.3	-0.5	10.9	143.0	-0.6	-0.5	-999.0	-999.0	-1.0	-0.4	16.0	132.0	-1.8	-1.0	-999.0	-999.0	-1.6	-1.8	17.9	138.0
2017	12	7	17	40	0.5	-0.1	-999.0	-999.0	-0.1	-0.5	6.5	140.0	0.1	-0.3	-999.0	-999.0	-0.3	-0.5	11.3	140.0	-0.5	-0.5	-999.0	-999.0	-1.0	-0.3	15.4	131.0	-1.9	-1.0	-999.0	-999.0	-1.6	-1.9	17.6	136.0
2017	12	7	17	50	0.5	-0.2	-999.0	-999.0	-0.1	-0.4	7.0	136.0	0.1	-0.3	-999.0	-999.0	-0.3	-0.5	11.4	138.0	-0.6	-0.6	-999.0	-999.0	-1.0	-0.4	15.7	130.0	-1.9	-1.0	-999.0	-999.0	-1.6	-1.9	17.8	135.0
2017	12	7	18	0	0.5	-0.2	-999.0	-999.0	-0.1	-0.5	6.6	136.0	0.1	-0.3	-999.0	-999.0	-0.3	-0.4	10.6	140.0	-0.6	-0.6	-999.0	-999.0	-1.0	-0.3	15.5	130.0	-1.8	-0.9	-999.0	-999.0	-1.6	-1.8	16.9	135.0
2017	12	7	18	10	0.4	-0.1	-999.0	-999.0	-0.1	-0.4	6.7	138.0	0.0	-0.3	-999.0	-999.0	-0.2	-0.3	11.1	139.0	-0.5	-0.5	-999.0	-999.0	-0.9	-0.3	14.8	132.0	-1.8	-0.9	-999.0	-999.0	-1.5	-1.7	16.9	137.0
2017	12	7	18	20	0.4	-0.1	-999.0	-999.0	-0.1	-0.5	6.0	137.0	0.0	-0.2	-999.0	-999.0	-0.2	-0.3	10.3	140.0	-0.5	-0.5	-999.0	-999.0	-1.0	-0.3	15.6	131.0	-1.9	-1.0	-999.0	-999.0	-1.7	-1.8	17.2	135.0
2017	12	7	18	30	0.4	0.0	-999.0	-999.0	-0.2	-0.5	6.6	137.0	0.0	-0.2	-999.0	-999.0	-0.2	-0.3	11.9	140.0	-0.5	-0.4	-999.0	-999.0	-0.9	-0.3	15.8	131.0	-1.8	-0.9	-999.0	-999.0	-1.6	-1.8	17.2	136.0
2017	12	7	18	40	0.4	-0.1	-999.0	-999.0	-0.1	-0.5	6.5	137.0	0.0	-0.2	-999.0	-999.0	-0.3	-0.3	11.6	143.0	-0.5	-0.4	-999.0	-999.0	-0.9	-0.2	16.1	133.0	-1.8	-0.9	-999.0	-999.0	-1.6	-1.7	17.8	136.0
2017	12	7	18	50	0.3	-0.1	-999.0	-999.0	-0.2	-0.4	6.4	138.0	-0.1	-0.2	-999.0	-999.0	-0.3	-0.3	11.8	141.0	-0.5	-0.4	-999.0	-999.0	-0.9	-0.2	16.4	132.0	-1.8	-0.9	-999.0	-999.0	-1.5	-1.7	18.1	137.0
2017	12	7	19	0	0.3	0.0	-999.0	-999.0	-0.2	-0.4	6.4	137.0	0.0	0.0	-999.0	-999.0	-0.2	-0.2	11.6	141.0	-0.5	-0.4	-999.0	-999.0	-0.9	-0.2	16.5	132.0	-1.8	-0.9	-999.0	-999.0	-1.5	-1.7	17.9	137.0
2017	12	7	19	10	0.4	-0.1	-999.0	-999.0	-0.1	-0.4	7.7	136.0	0.0	-0.1	-999.0	-999.0	-0.2	-0.2	11.8	142.0	-0.5	-0.4	-999.0	-999.0	-0.9	-0.2	16.2	132.0	-1.7	-0.9	-999.0	-999.0	-1.5	-1.6	17.4	138.0
2017	12	7	19	20	0.4	-0.1	-999.0	-999.0	-0.1	-0.4	6.5	140.0	0.0	-0.1	-999.0	-999.0	-0.2	-0.2	11.4	142.0	-0.5	-0.4	-999.0	-999.0	-0.9	-0.2	15.8	134.0	-1.7	-0.9	-999.0	-999.0	-1.5	-1.7	17.2	141.0
2017	12	7	19	30	0.4	0.1	-999.0	-999.0	-0.1	-0.4	6.3	139.0	0.0	-0.1	-999.0	-999.0	-0.2	-0.2	10.4	142.0	-0.4	-0.3	-999.0	-999.0	-0.8	-0.1	13.7	135.0	-1.7	-0.8	-999.0	-999.0	-1.5	-1.6	15.6	141.0
2017	12	7	19	40	0.4	0.1	-999.0	-999.0	-0.2	-0.4	6.0	139.0	0.0	-0.1	-999.0	-999.0	-0.2	-0.1	10.9	143.0	-0.4	-0.2	-999.0	-999.0	-0.8	-0.1	15.0	135.0	-1.7	-0.8	-999.0	-999.0	-1.5	-1.6	16.1	141.0
2017	12	7	19	50	0.4	0.1	-999.0	-999.0	-0.1	-0.3	5.7	140.0	0.1	0.0	-999.0	-999.0	-0.2	0.0	10.4	144.0	-0.4	-0.3	-999.0	-999.0	-0.8	0.0	15.3	135.0	-1.7	-0.7	-999.0	-999.0	-1.4	-1.5	16.1	141.0
2017	12	7	20	0	0.5	0.1	-999.0	-999.0	-0.1	-0.2	6.4	137.0	0.1	0.0	-999.0	-999.0	-0.2	0.0	9.9	142.0	-0.4	-0.2	-999.0	-999.0	-0.7	0.0	13.7	135.0	-1.6	-0.7	-999.0	-999.0	-1.3	-1.4	15.6	141.0
2017	12	7	20	10	0.4	0.0	-999.0	-999.0	-0.1	-0.2	6.0	139.0	0.1	0.0	-999.0	-999.0	-0.1	0.0	10.2	141.0	-0.3	-0.2	-999.0	-999.0	-0.7	0.1	13.8	135.0	-1.5	-0.7	-999.0	-999.0	-1.3	-1.4	15.2	142.0
2017	12	7	20	20	0.5	0.1	-999.0	-999.0	0.0	-0.1	5.6	138.0	0.1	0.0	-999.0	-999.0	-0.1	0.0	9.8	145.0	-0.3	-0.1	-999.0	-999.0	-0.6	0.1	14.5	135.0	-1.5	-0.6	-999.0	-999.0	-1.2	-1.3	15.6	142.0
2017	12	7	20	30	0.6	0.2	-999.0	-999.0	0.1	-0.1	5.7	138.0	0.2	0.1	-999.0	-999.0	-0.1	0.1	9.7	143.0	-0.2	-0.1	-999.0	-999.0	-0.5	0.3	14.6	137.0	-1.3	-0.4	-999.0	-999.0	-1.0	-1.1	15.3	144.0
2017	12	7	20	40	0.7	0.5	-999.0	-999.0	0.1	0.0	5.3	137.0	0.3	0.2	-999.0	-999.0	0.1	0.2	9.3	142.0	-0.1	0.1	-999.0	-999.0	-0.4	0.5	13.5	137.0	-1.2	-0.4	-999.0	-999.0	-1.0	-1.0	14.8	145.0
2017	12	7	20	50	0.9	0.5	-999.0	-999.0	0.3	0.2	5.8	139.0	0.5	0.4	-999.0	-999.0	0.3	0.4	9.9	145.0	-0.1	0.1	-999.0	-999.0	-0.2	0.2	14.0	138.0	-1.2	-0.3	-999.0	-999.0	-0.9	-0.9	14.7	144.0
2017	12	7	21	0	1.1	0.6	-999.0	-999.0	0.4	0.3	5.3	143.0	0.6	0.5	-999.0	-999.0	0.4	0.4	9.5	145.0	0.0	0.2	-999.0	-999.0	-0.2	0.4	13.4	138.0	-1.1	-0.2	-999.0	-999.0	-0.8	-0.9	14.5	145.0
2017	12	7	21	10	1.1	0.6	-999.0	-999.0	0.5	0.3	5.3	143.0	0.7	0.6	-999.0	-999.0	0.5	0.6	9.3	147.0	0.2	0.4	-999.0	-999.0	-0.2	0.3	13.2	140.0	-1.0	-0.1	-999.0	-999.0	-0.7	-0.8	14.6	145.0
2017	12	7	21	20	1.2	0.8	-999.0	-999.0	0.6	0.4	5.6	142.0	0.8	0.7	-999.0	-999.0	0.6	0.7	9.6	149.0	0.3	0.5	-999.0	-999.0	-0.1	0.5	13.3	142.0	-1.0	-0.1	-999.0	-999.0	-0.7	-0.7	14.7	147.0
2017	12	7	21	30	1.3	0.9	-999.0	-999.0	0.7	0.5	5.3	143.0	0.9	0.7	-999.0	-999.0	0.7	0.7	9.4	148.0	0.4	0.6	-999.0	-999.0	-0.1	0.8	13.4	142.0	-0.8	0.0	-999.0	-999.0	-0.6	-0.6	14.1	148.0
2017	12	7	21	40	1.4	0.9	-999.0	-999.0	0.8	0.6	5.4	143.0	1.0	0.9	-999.0	-999.0	0.7	0.9	9.1	148.0	0.5	0.6	-999.0	-999.0	-0.1	0.8	12.1	143.0	-0.8	0.1	-999.0	-999.0	-0.5	-0.5	13.8	150.0
2017	12	7	21	50	1.5	1.1	-999.0	-999.0	0.9	0.8	5.3	145.0	1.1	1.0	-999.0	-999.0	0.9	0.9	8.9	152.0	0.6	0.7	-999.0	-999.0	-0.1	0.9	12.6	144.0	-0.7	0.1	-999.0	-999.0	-0.4	-0.4	13.9	151.0
2017	12	7	22	0	1.5	1.2	-999.0	-999.0	1.0	0.8	4.7	147.0	1.2	1.1	-999.0	-999.0	1.0	1.1	9.1	151.0	0.7	0.9	-999.0	-999.0	0.3	1.1	12.9	146.0	-0.7	0.2	-999.0	-999.0	-0.3	-0.3	14.0	154.0
2017	12	7	22	10	1.7	1.4	-999.0	-999.0	1.1	1.1	4.9	152.0	1.3	1.3	-999.0	-999.0	1.1	1.2	8.9	157.0	0.8	1.1	-999.0	-999.0	0.4	1.2	13.2	148.0	-0.7	0.3	-999.0	-999.0	-0.2	-0.2	14.1	155.0
2017	12	7	22	20	1.8	1.4	-999.0	-999.0	1.3	1.2	5.4	153.0	1.4	1.4	-999.0	-999.0	1.2	1.3	8.7	158.0	0.9	1.2	-999.0	-999.0	0.5	1.4	12.4	150.0	-0.6	0.3	-999.0	-999.0	-0.1	-0.1	14.3	157.0
2017	12	7	22	30	1.9	1.6	-999.0	-999.0	1.3	1.3	5.6	157.0	1.5	1.5	-999.0	-999.0	1.3	1.4	9.5	160.0	1.1	1.3	-999.0	-999.0	0.6	1.6	13.1	153.0	-0.6	0.4	-999.0	-999.0	-0.1	-0.1	14.6	161.0
2017	12	7	22	40	2.0	1.7	-999.0	-999.0	1.4	1.4	5.4	158.0	1.6	1.6	-999.0	-999.0	1.4	1.5	9.0	163.0	1.1	1.4	-999.0	-999.0	0.6	1.6	12.2	155.0	-0.3	0.5	-999.0	-999.0	-0.1	-0.1	14.4	162.0
2017	12	7	22	50	2.1	1.8	-999.0	-999.0	1.5	1.5	6.0	162.0	1.7	1.7	-999.0	-999.0	1.5	1.6	9.2	166.0	1.2	1.4	-999.0	-999.0	0.8	1.7	13.1	157.0	-0.1	0.6	-999.0	-999.0	0.0	0.0	15.3	164.0
2017	12	7	23	0	2.1	1.8	-999.0	-999.0	1.6	1.5	5.8	162.0	1.8	1.8	-999.0	-999.0	1.5	1.6	9.0	168.0	1.3	1.5	-999.0	-999.0	0.8	1.8	13.6	157.0	0.0	0.8	-999.0	-999.0	0.0	0.0	15.5	165.0
2017	12	7	23	10	2.2	1.9	-999.0	-999.0	1.7	1.6	6.0	167.0	1.8	1.8	-999.0	-999.0	1.6	1.7	9.4	168.0	1.3	1.5	-999.0	-999.0	0.9	1.8	13.6	158.0	0.0	0.9	-999.0	-999.0	0.0	0.1	15.5	166.0
2017	12	7	23	20	2.2	2.0	-999.0	-999.0	1.7	1.6	5.4	167.0	1.9	1.9	-999.0	-999.0	1.6	1.8	8.8	170.0	1.4	1.6	-999.0	-999.0	1.0	1.9	13.1	158.0	0.1	1.0	-999.0	-999.0	0.1	0.2	15.6	167.0
2017	12	7	23	30	2.4	2.1	-999.0	-999.0	1.8	1.8	5.8	166.0	2.0	2.0	-999.0	-999.0	1.7	1.9	9.1	171.0	1.5	1.7	-999.0	-999.0	1.1	2.0	13.4	159.0	0.2	1.1	-999.0	-999.0	0.2	0.3	15.7	167.0
2017	12	7	23	40	2.4	2.2	-999.0	-999.0	1.8	1.8	6.2	163.0	2.1	2.1	-999.0	-999.0	1.8	2.0	9.7	166.0	1.5	1.8	-999.0	-999.0	1.1	2.1	13.2	158.0	0.3	1.2	-999.0	-999.0	0.6	0.4	15.4	168.0
2017	12	7	23	50	2.5	2.3	-999.0	-999.0	1.9	1.9	5.2	166.0	2.2	2.2	-999.0	-999.0	1.9	2.1	9.0	169.0	1.7	2.0	-999.0	-999.0	1.3	2.3	13.7	159.0	0.5	1.4	-999.0	-999.0	0.8	0.6	15.8	169.0
2017	12	7	0	0	2.6	2.3	-999.0	-999.0	2.1	2.1	5.6	164.0	2.3	2.3	-999.0	-999.0	2.0	2.1	8.7	170.0	1.8	2.0	-999.0	-999.0	1.4	2.4	12.7	160.0	0.6	1.5	-999.0	-999.0	1.0	1.0	15.3	169.0
