# year	month	day	hour(utc+3)	minute	T_2	TD_2	U_2	WD_2	T_26	TD_26	U_26	WD_26	T_49	TD_49	U_49	WD_49	T_92	TD_92	U_92	WD_92	T_141	TD_141	U_141	WD_141	T_217	TD_217	U_217	WD_217	T_265	TD_265	U_265	WD_265	T_327	TD_327	U_327	WD_327
2017	6	14	2	40	7.5	8.3	-999.0	-999.0	8.0	6.9	3.5	344.0	8.8	6.2	-999.0	-999.0	8.4	6.0	8.9	5.0	9.2	5.0	-999.0	-999.0	9.3	4.5	10.2	5.0	8.6	3.0	-999.0	-999.0	8.8	2.0	-999.0	-999.0
2017	6	14	2	50	7.4	8.3	-999.0	-999.0	7.7	6.9	3.6	343.0	8.5	6.2	-999.0	-999.0	8.2	6.1	8.8	4.0	9.2	5.0	-999.0	-999.0	9.4	4.5	10.7	5.0	8.5	3.3	-999.0	-999.0	8.8	2.1	-999.0	-999.0
2017	6	14	3	0	7.0	8.3	-999.0	-999.0	7.7	6.9	3.4	343.0	8.5	6.2	-999.0	-999.0	8.3	6.0	9.0	2.0	9.3	4.9	-999.0	-999.0	9.3	4.6	10.1	6.0	8.6	3.2	-999.0	-999.0	8.8	2.2	-999.0	-999.0
2017	6	14	3	10	7.3	8.3	-999.0	-999.0	7.8	6.8	3.5	347.0	8.7	6.0	-999.0	-999.0	8.9	5.6	9.4	6.0	9.8	4.3	-999.0	-999.0	9.5	3.9	8.0	8.0	8.8	2.6	-999.0	-999.0	8.9	2.0	-999.0	-999.0
2017	6	14	3	20	6.9	8.0	-999.0	-999.0	7.7	6.6	3.3	345.0	8.7	5.9	-999.0	-999.0	9.0	5.4	9.4	8.0	10.0	4.1	-999.0	-999.0	9.9	3.4	5.8	10.0	8.9	3.1	-999.0	-999.0	9.0	2.6	-999.0	-999.0
2017	6	14	3	30	6.8	7.8	-999.0	-999.0	7.7	6.5	3.2	344.0	8.8	5.7	-999.0	-999.0	8.8	5.5	8.7	10.0	10.0	4.3	-999.0	-999.0	10.0	3.4	5.3	15.0	8.9	3.0	-999.0	-999.0	9.0	2.3	-999.0	-999.0
2017	6	14	3	40	6.1	7.4	-999.0	-999.0	7.7	6.6	2.7	336.0	8.9	5.7	-999.0	-999.0	9.3	5.2	7.2	14.0	10.2	4.1	-999.0	-999.0	10.0	3.9	4.9	15.0	9.0	3.3	-999.0	-999.0	9.1	2.8	-999.0	-999.0
2017	6	14	3	50	5.6	7.4	-999.0	-999.0	7.5	6.6	3.0	334.0	8.8	5.7	-999.0	-999.0	9.0	5.6	7.1	8.0	10.0	5.2	-999.0	-999.0	10.0	5.8	9.2	357.0	9.0	5.0	-999.0	-999.0	9.2	4.1	-999.0	-999.0
2017	6	14	4	0	6.3	7.9	-999.0	-999.0	7.3	6.7	3.2	329.0	8.2	5.9	-999.0	-999.0	8.1	6.2	8.3	340.0	9.5	5.8	-999.0	-999.0	9.9	5.4	9.7	346.0	9.0	4.6	-999.0	-999.0	9.3	4.2	-999.0	-999.0
2017	6	14	4	10	6.4	8.0	-999.0	-999.0	7.3	6.8	3.3	326.0	8.3	6.1	-999.0	-999.0	8.0	6.3	8.5	340.0	9.9	5.0	-999.0	-999.0	10.0	4.9	10.7	349.0	9.1	4.2	-999.0	-999.0	9.4	3.7	-999.0	-999.0
2017	6	14	4	20	6.6	8.2	-999.0	-999.0	7.3	6.8	3.3	331.0	8.0	6.0	-999.0	-999.0	7.9	6.1	8.4	341.0	9.2	5.1	-999.0	-999.0	10.3	4.1	12.2	352.0	9.6	3.6	-999.0	-999.0	10.2	2.7	-999.0	-999.0
2017	6	14	4	30	6.5	8.0	-999.0	-999.0	7.4	6.7	3.3	333.0	8.3	6.0	-999.0	-999.0	8.0	6.1	7.9	344.0	9.4	4.9	-999.0	-999.0	10.7	3.4	12.8	353.0	9.7	3.2	-999.0	-999.0	10.3	2.6	-999.0	-999.0
2017	6	14	4	40	6.5	8.0	-999.0	-999.0	7.4	6.7	2.9	333.0	8.1	6.0	-999.0	-999.0	7.7	5.9	7.3	343.0	8.8	4.9	-999.0	-999.0	10.9	3.0	13.4	354.0	10.1	3.0	-999.0	-999.0	10.5	2.7	-999.0	-999.0
2017	6	14	4	50	6.6	8.1	-999.0	-999.0	7.3	6.6	2.7	337.0	8.1	5.9	-999.0	-999.0	7.9	5.8	7.7	345.0	9.8	4.4	-999.0	-999.0	11.1	2.8	13.7	355.0	10.4	3.0	-999.0	-999.0	10.5	2.7	-999.0	-999.0
2017	6	14	5	0	6.6	7.9	-999.0	-999.0	7.5	6.6	2.9	337.0	8.1	5.9	-999.0	-999.0	8.2	5.6	7.7	348.0	10.3	3.9	-999.0	-999.0	11.3	2.9	13.6	357.0	10.5	2.9	-999.0	-999.0	10.5	2.5	-999.0	-999.0
2017	6	14	5	10	6.9	7.9	-999.0	-999.0	7.7	6.4	3.2	337.0	8.4	5.7	-999.0	-999.0	8.8	5.2	8.6	354.0	10.4	3.9	-999.0	-999.0	11.4	2.9	12.8	2.0	10.5	2.9	-999.0	-999.0	10.5	2.6	-999.0	-999.0
2017	6	14	5	20	7.3	7.9	-999.0	-999.0	7.9	6.3	3.4	339.0	8.6	5.6	-999.0	-999.0	8.5	5.3	8.5	355.0	9.7	4.1	-999.0	-999.0	11.1	3.0	12.3	2.0	10.4	3.0	-999.0	-999.0	10.5	2.6	-999.0	-999.0
2017	6	14	5	30	7.5	7.8	-999.0	-999.0	8.0	6.3	3.5	342.0	8.6	5.6	-999.0	-999.0	8.3	5.5	8.2	349.0	10.0	4.2	-999.0	-999.0	11.3	2.9	12.6	2.0	10.5	2.7	-999.0	-999.0	10.5	2.4	-999.0	-999.0
2017	6	14	5	40	7.8	7.8	-999.0	-999.0	8.2	6.3	3.2	346.0	8.8	5.6	-999.0	-999.0	8.5	5.4	7.5	353.0	9.6	4.3	-999.0	-999.0	11.4	3.2	13.0	360.0	10.5	3.1	-999.0	-999.0	10.6	2.4	-999.0	-999.0
2017	6	14	5	50	7.9	7.8	-999.0	-999.0	8.2	6.4	2.9	348.0	8.8	5.7	-999.0	-999.0	8.4	5.5	7.1	356.0	9.7	4.4	-999.0	-999.0	11.3	3.2	13.1	360.0	10.3	3.2	-999.0	-999.0	10.4	2.9	-999.0	-999.0
2017	6	14	6	0	8.2	7.8	-999.0	-999.0	8.5	6.4	3.0	350.0	8.9	5.7	-999.0	-999.0	8.6	5.4	7.3	1.0	9.9	4.3	-999.0	-999.0	10.2	4.0	12.7	2.0	9.9	3.4	-999.0	-999.0	10.2	3.2	-999.0	-999.0
2017	6	14	6	10	8.4	7.9	-999.0	-999.0	8.7	6.5	2.5	355.0	9.2	5.9	-999.0	-999.0	9.0	5.5	6.7	8.0	9.6	4.7	-999.0	-999.0	10.0	4.5	10.9	4.0	9.6	3.2	-999.0	-999.0	10.0	3.2	-999.0	-999.0
2017	6	14	6	20	8.6	8.0	-999.0	-999.0	9.3	6.5	2.5	356.0	9.8	5.7	-999.0	-999.0	9.2	5.4	6.3	10.0	9.6	4.7	-999.0	-999.0	9.7	4.3	9.5	6.0	9.7	3.2	-999.0	-999.0	10.0	3.2	-999.0	-999.0
2017	6	14	6	30	8.9	8.2	-999.0	-999.0	9.7	6.6	2.1	8.0	10.0	5.8	-999.0	-999.0	9.2	5.5	5.3	13.0	9.8	4.5	-999.0	-999.0	10.3	3.0	8.6	7.0	9.6	2.8	-999.0	-999.0	9.9	2.6	-999.0	-999.0
2017	6	14	6	40	9.4	8.0	-999.0	-999.0	9.9	6.5	2.0	7.0	10.3	5.9	-999.0	-999.0	9.3	5.5	4.8	12.0	9.7	4.5	-999.0	-999.0	10.5	1.4	5.5	13.0	9.7	2.2	-999.0	-999.0	10.0	2.7	-999.0	-999.0
2017	6	14	6	50	9.5	8.0	-999.0	-999.0	10.2	6.4	2.3	6.0	10.4	5.8	-999.0	-999.0	9.4	5.6	4.7	13.0	9.6	4.7	-999.0	-999.0	10.3	1.0	4.1	16.0	9.7	0.8	-999.0	-999.0	10.0	0.8	-999.0	-999.0
2017	6	14	7	0	10.0	7.4	-999.0	-999.0	10.2	6.2	2.9	3.0	10.5	5.5	-999.0	-999.0	9.5	5.2	5.4	9.0	9.9	3.9	-999.0	-999.0	10.4	0.7	3.7	13.0	9.9	-0.3	-999.0	-999.0	10.0	-0.2	-999.0	-999.0
2017	6	14	7	10	10.3	7.3	-999.0	-999.0	10.4	6.1	2.4	358.0	10.7	5.6	-999.0	-999.0	9.7	5.4	4.7	4.0	10.2	3.7	-999.0	-999.0	10.7	0.1	4.6	8.0	9.9	-0.3	-999.0	-999.0	10.1	-1.0	-999.0	-999.0
2017	6	14	7	20	10.7	7.6	-999.0	-999.0	10.7	6.4	2.3	359.0	11.0	5.7	-999.0	-999.0	10.0	5.0	5.0	5.0	10.2	3.9	-999.0	-999.0	10.6	0.4	5.5	6.0	9.8	0.0	-999.0	-999.0	10.0	-1.0	-999.0	-999.0
2017	6	14	7	30	11.1	7.1	-999.0	-999.0	11.0	6.4	1.9	4.0	11.2	5.5	-999.0	-999.0	10.1	4.8	4.8	5.0	10.4	3.5	-999.0	-999.0	10.7	0.1	4.8	8.0	9.7	-0.2	-999.0	-999.0	10.0	-1.6	-999.0	-999.0
2017	6	14	7	40	11.2	7.1	-999.0	-999.0	11.2	6.4	1.9	1.0	11.4	5.7	-999.0	-999.0	10.3	5.4	3.5	3.0	10.5	4.0	-999.0	-999.0	10.3	2.2	5.2	6.0	9.6	0.2	-999.0	-999.0	10.0	-2.6	-999.0	-999.0
2017	6	14	7	50	11.6	6.2	-999.0	-999.0	11.5	5.7	1.9	355.0	11.7	5.3	-999.0	-999.0	10.7	4.5	3.3	4.0	10.7	3.9	-999.0	-999.0	10.2	3.3	4.7	3.0	9.3	1.7	-999.0	-999.0	10.0	-3.0	-999.0	-999.0
2017	6	14	8	0	11.9	6.5	-999.0	-999.0	11.8	5.8	1.9	360.0	11.9	5.3	-999.0	-999.0	10.9	5.0	2.8	3.0	10.9	4.2	-999.0	-999.0	10.4	1.1	4.1	1.0	9.5	0.0	-999.0	-999.0	9.9	-2.3	-999.0	-999.0
2017	6	14	8	10	12.2	5.3	-999.0	-999.0	11.8	4.7	1.8	16.0	12.1	4.3	-999.0	-999.0	11.0	3.9	2.5	11.0	11.1	2.6	-999.0	-999.0	10.4	2.0	4.0	1.0	9.5	1.1	-999.0	-999.0	10.0	-1.2	-999.0	-999.0
2017	6	14	8	20	12.1	4.7	-999.0	-999.0	11.8	4.2	2.4	4.0	12.2	3.9	-999.0	-999.0	11.1	3.7	4.3	9.0	11.1	3.0	-999.0	-999.0	10.8	1.0	3.4	9.0	10.1	0.2	-999.0	-999.0	10.3	0.0	-999.0	-999.0
2017	6	14	8	30	13.0	5.1	-999.0	-999.0	12.2	4.4	1.8	10.0	12.4	4.0	-999.0	-999.0	11.2	4.0	3.4	9.0	11.3	3.3	-999.0	-999.0	10.6	3.2	3.7	1.0	9.5	3.0	-999.0	-999.0	9.6	1.6	-999.0	-999.0
2017	6	14	8	40	12.6	4.8	-999.0	-999.0	12.4	4.3	2.1	2.0	12.6	4.0	-999.0	-999.0	11.6	3.8	2.3	8.0	11.5	3.1	-999.0	-999.0	10.8	1.8	3.0	3.0	9.8	1.7	-999.0	-999.0	9.9	1.0	-999.0	-999.0
2017	6	14	8	50	12.8	4.7	-999.0	-999.0	12.5	4.2	2.2	360.0	12.6	3.4	-999.0	-999.0	11.5	3.0	3.6	8.0	11.6	2.3	-999.0	-999.0	10.9	1.8	3.2	2.0	9.8	2.0	-999.0	-999.0	9.8	1.6	-999.0	-999.0
2017	6	14	9	0	13.1	4.3	-999.0	-999.0	12.7	4.2	1.7	7.0	12.9	3.8	-999.0	-999.0	11.6	3.5	3.0	9.0	11.6	2.8	-999.0	-999.0	11.0	2.9	3.6	353.0	9.9	2.9	-999.0	-999.0	9.9	2.3	-999.0	-999.0
2017	6	14	9	10	13.0	3.5	-999.0	-999.0	12.6	3.5	2.7	5.0	12.8	3.2	-999.0	-999.0	11.6	3.1	4.6	4.0	11.7	2.8	-999.0	-999.0	11.1	2.6	4.9	354.0	10.0	2.7	-999.0	-999.0	10.1	2.2	-999.0	-999.0
2017	6	14	9	20	13.8	4.4	-999.0	-999.0	13.1	4.1	2.1	15.0	13.2	3.6	-999.0	-999.0	12.1	3.7	3.3	12.0	12.0	2.4	-999.0	-999.0	11.2	1.8	4.2	357.0	10.0	2.0	-999.0	-999.0	10.1	1.5	-999.0	-999.0
2017	6	14	9	30	13.7	3.8	-999.0	-999.0	13.1	3.8	2.5	7.0	13.2	3.1	-999.0	-999.0	12.0	2.9	3.6	8.0	12.1	2.3	-999.0	-999.0	11.5	2.2	4.9	354.0	10.4	2.4	-999.0	-999.0	10.4	1.9	-999.0	-999.0
2017	6	14	9	40	14.2	4.0	-999.0	-999.0	13.3	3.6	2.1	9.0	13.5	3.2	-999.0	-999.0	12.4	3.1	2.6	7.0	12.4	2.0	-999.0	-999.0	11.6	1.3	4.2	348.0	10.5	1.6	-999.0	-999.0	10.5	0.9	-999.0	-999.0
2017	6	14	9	50	14.3	3.1	-999.0	-999.0	13.5	3.2	2.4	7.0	13.7	2.8	-999.0	-999.0	12.4	2.4	5.4	6.0	12.4	1.5	-999.0	-999.0	11.7	0.9	6.3	351.0	10.6	1.5	-999.0	-999.0	10.6	1.1	-999.0	-999.0
2017	6	14	10	0	14.2	3.1	-999.0	-999.0	13.7	2.6	2.8	353.0	13.8	2.1	-999.0	-999.0	12.6	1.5	5.2	359.0	12.6	0.7	-999.0	-999.0	11.8	0.2	5.2	352.0	10.7	0.7	-999.0	-999.0	10.7	0.1	-999.0	-999.0
2017	6	14	10	10	14.6	3.5	-999.0	-999.0	13.9	2.5	2.2	22.0	14.0	2.2	-999.0	-999.0	12.8	2.0	4.0	10.0	12.8	1.3	-999.0	-999.0	12.1	0.8	6.1	356.0	10.9	1.2	-999.0	-999.0	11.0	0.7	-999.0	-999.0
2017	6	14	10	20	15.0	3.9	-999.0	-999.0	13.9	2.8	2.6	16.0	14.0	2.4	-999.0	-999.0	12.9	2.4	4.7	13.0	12.9	1.7	-999.0	-999.0	12.2	1.2	6.6	358.0	11.0	1.8	-999.0	-999.0	11.1	1.5	-999.0	-999.0
2017	6	14	10	30	14.7	3.0	-999.0	-999.0	14.0	3.0	2.4	6.0	14.1	2.4	-999.0	-999.0	12.9	2.3	4.8	11.0	12.9	1.6	-999.0	-999.0	12.2	1.2	5.7	355.0	11.1	1.7	-999.0	-999.0	11.1	1.3	-999.0	-999.0
2017	6	14	10	40	15.4	3.6	-999.0	-999.0	14.3	3.1	1.9	10.0	14.4	2.7	-999.0	-999.0	13.1	2.4	3.5	13.0	13.1	1.5	-999.0	-999.0	12.3	0.9	5.1	359.0	11.2	1.6	-999.0	-999.0	11.3	1.5	-999.0	-999.0
2017	6	14	10	50	15.8	3.8	-999.0	-999.0	14.7	3.5	2.0	19.0	14.8	3.0	-999.0	-999.0	13.5	2.8	3.9	15.0	13.4	2.0	-999.0	-999.0	12.4	1.1	7.0	357.0	11.4	1.8	-999.0	-999.0	11.3	1.5	-999.0	-999.0
2017	6	14	11	0	16.0	3.9	-999.0	-999.0	14.7	3.4	2.3	16.0	14.9	3.1	-999.0	-999.0	13.4	2.6	3.5	12.0	13.3	1.8	-999.0	-999.0	12.5	1.2	4.6	7.0	11.4	1.7	-999.0	-999.0	11.4	1.5	-999.0	-999.0
2017	6	14	11	10	15.7	4.2	-999.0	-999.0	15.0	4.0	1.9	28.0	15.1	3.6	-999.0	-999.0	13.7	3.3	3.1	10.0	13.8	2.7	-999.0	-999.0	12.8	1.9	5.3	1.0	11.7	2.3	-999.0	-999.0	11.6	1.9	-999.0	-999.0
2017	6	14	11	20	15.4	3.3	-999.0	-999.0	14.6	3.0	5.0	349.0	14.7	2.6	-999.0	-999.0	13.5	2.6	7.2	356.0	13.5	1.9	-999.0	-999.0	12.7	1.1	8.1	345.0	11.6	1.7	-999.0	-999.0	11.6	1.5	-999.0	-999.0
2017	6	14	11	30	15.9	3.7	-999.0	-999.0	14.3	2.5	3.6	11.0	14.5	2.3	-999.0	-999.0	13.3	2.3	6.3	10.0	13.4	1.6	-999.0	-999.0	12.7	1.3	9.1	356.0	11.7	1.8	-999.0	-999.0	11.7	1.6	-999.0	-999.0
2017	6	14	11	40	15.8	3.5	-999.0	-999.0	14.7	3.0	3.1	14.0	15.0	2.9	-999.0	-999.0	13.8	3.0	5.3	13.0	13.9	2.2	-999.0	-999.0	13.1	1.9	8.2	356.0	12.1	2.4	-999.0	-999.0	12.1	2.1	-999.0	-999.0
2017	6	14	11	50	16.3	3.9	-999.0	-999.0	15.2	3.6	3.3	4.0	15.4	3.3	-999.0	-999.0	14.0	3.1	5.3	10.0	13.9	2.3	-999.0	-999.0	13.2	1.9	7.5	356.0	12.1	2.4	-999.0	-999.0	12.1	2.1	-999.0	-999.0
2017	6	14	12	0	15.2	3.4	-999.0	-999.0	14.7	3.4	4.3	345.0	15.0	3.1	-999.0	-999.0	13.7	2.9	6.9	346.0	13.7	2.0	-999.0	-999.0	13.0	1.6	8.8	335.0	11.9	2.1	-999.0	-999.0	12.0	1.9	-999.0	-999.0
2017	6	14	12	10	15.8	3.7	-999.0	-999.0	15.0	3.3	5.1	349.0	15.2	3.0	-999.0	-999.0	14.0	2.9	8.0	356.0	14.0	2.0	-999.0	-999.0	13.1	1.1	10.3	342.0	12.0	1.7	-999.0	-999.0	12.0	1.4	-999.0	-999.0
2017	6	14	12	20	16.7	3.4	-999.0	-999.0	15.6	2.9	4.3	6.0	15.8	2.6	-999.0	-999.0	14.2	1.7	8.3	3.0	14.2	0.8	-999.0	-999.0	13.5	0.2	9.7	344.0	12.4	0.7	-999.0	-999.0	12.4	0.4	-999.0	-999.0
2017	6	14	12	30	16.4	2.9	-999.0	-999.0	15.5	2.1	6.2	346.0	15.6	1.7	-999.0	-999.0	14.1	1.2	10.3	353.0	14.2	0.6	-999.0	-999.0	13.4	0.4	12.0	338.0	12.3	1.2	-999.0	-999.0	12.3	1.0	-999.0	-999.0
2017	6	14	12	40	17.3	3.9	-999.0	-999.0	15.5	2.7	4.1	352.0	15.5	2.5	-999.0	-999.0	14.5	2.6	5.4	3.0	14.2	1.6	-999.0	-999.0	13.4	1.0	8.3	343.0	12.4	1.6	-999.0	-999.0	12.3	1.4	-999.0	-999.0
2017	6	14	12	50	15.8	3.5	-999.0	-999.0	15.0	2.5	4.9	356.0	15.2	2.1	-999.0	-999.0	14.0	1.5	9.5	358.0	14.1	0.8	-999.0	-999.0	13.4	0.0	10.5	340.0	12.4	1.0	-999.0	-999.0	12.4	0.8	-999.0	-999.0
2017	6	14	13	0	16.4	2.7	-999.0	-999.0	15.5	2.5	5.2	1.0	15.6	2.2	-999.0	-999.0	14.2	1.8	8.7	8.0	14.3	1.1	-999.0	-999.0	13.5	0.3	10.1	351.0	12.5	0.9	-999.0	-999.0	12.4	0.3	-999.0	-999.0
2017	6	14	13	10	16.9	3.9	-999.0	-999.0	16.3	3.9	3.8	4.0	16.2	3.4	-999.0	-999.0	14.9	3.3	6.5	8.0	14.9	2.5	-999.0	-999.0	13.9	1.7	8.6	350.0	12.9	2.5	-999.0	-999.0	12.9	2.1	-999.0	-999.0
2017	6	14	13	20	16.2	3.8	-999.0	-999.0	15.6	3.6	4.4	338.0	15.6	3.2	-999.0	-999.0	14.3	2.8	7.0	341.0	14.3	1.8	-999.0	-999.0	13.5	0.8	8.7	330.0	12.5	1.6	-999.0	-999.0	12.5	1.3	-999.0	-999.0
2017	6	14	13	30	17.7	4.2	-999.0	-999.0	16.1	3.1	3.4	354.0	16.0	2.7	-999.0	-999.0	14.6	2.4	3.3	19.0	14.6	1.5	-999.0	-999.0	13.8	0.8	7.1	356.0	12.7	1.5	-999.0	-999.0	12.7	1.2	-999.0	-999.0
2017	6	14	13	40	16.7	3.1	-999.0	-999.0	15.6	2.5	4.0	14.0	15.8	2.2	-999.0	-999.0	14.4	1.9	5.7	11.0	14.5	1.2	-999.0	-999.0	13.8	0.4	7.9	358.0	12.7	1.3	-999.0	-999.0	12.8	1.0	-999.0	-999.0
2017	6	14	13	50	17.5	4.9	-999.0	-999.0	16.5	3.9	3.5	8.0	16.5	3.6	-999.0	-999.0	15.3	3.5	5.2	9.0	15.2	2.8	-999.0	-999.0	14.5	2.2	6.4	353.0	13.4	2.9	-999.0	-999.0	13.2	2.6	-999.0	-999.0
2017	6	14	14	0	15.9	4.1	-999.0	-999.0	15.3	4.0	4.6	349.0	15.5	3.5	-999.0	-999.0	14.3	3.1	7.3	349.0	14.4	2.3	-999.0	-999.0	13.6	1.5	8.3	340.0	12.5	2.0	-999.0	-999.0	12.6	1.6	-999.0	-999.0
2017	6	14	14	10	16.8	3.7	-999.0	-999.0	15.9	3.4	3.2	7.0	16.0	3.3	-999.0	-999.0	14.6	3.0	5.8	11.0	14.6	2.3	-999.0	-999.0	13.9	1.7	7.7	353.0	12.9	2.5	-999.0	-999.0	12.9	2.2	-999.0	-999.0
2017	6	14	14	20	16.9	3.8	-999.0	-999.0	15.7	3.2	2.7	6.0	15.8	2.8	-999.0	-999.0	14.7	2.6	5.0	9.0	14.7	1.5	-999.0	-999.0	13.9	0.6	7.7	356.0	12.8	1.4	-999.0	-999.0	12.8	1.2	-999.0	-999.0
2017	6	14	14	30	16.4	3.7	-999.0	-999.0	15.9	3.4	2.9	353.0	16.0	3.0	-999.0	-999.0	14.9	3.0	5.6	358.0	14.9	2.2	-999.0	-999.0	14.3	1.5	7.0	348.0	13.3	2.4	-999.0	-999.0	13.3	2.0	-999.0	-999.0
2017	6	14	14	40	17.5	3.8	-999.0	-999.0	16.3	3.2	5.3	349.0	16.4	3.0	-999.0	-999.0	15.0	2.8	8.0	354.0	14.9	2.1	-999.0	-999.0	14.3	1.5	8.9	344.0	13.3	2.4	-999.0	-999.0	13.2	1.9	-999.0	-999.0
2017	6	14	14	50	18.4	4.0	-999.0	-999.0	16.2	2.8	2.5	18.0	16.4	2.6	-999.0	-999.0	15.2	2.6	5.0	15.0	15.3	1.9	-999.0	-999.0	14.6	1.3	8.2	360.0	13.5	2.1	-999.0	-999.0	13.5	1.8	-999.0	-999.0
2017	6	14	15	0	18.1	4.7	-999.0	-999.0	16.8	3.9	2.7	360.0	17.0	3.7	-999.0	-999.0	15.8	3.6	5.4	346.0	15.7	2.7	-999.0	-999.0	14.9	1.9	5.7	329.0	13.5	2.4	-999.0	-999.0	13.4	2.1	-999.0	-999.0
