# year	month	day	hour(utc+3)	minute	T_2	TD_2	U_2	WD_2	T_26	TD_26	U_26	WD_26	T_49	TD_49	U_49	WD_49	T_92	TD_92	U_92	WD_92	T_141	TD_141	U_141	WD_141	T_217	TD_217	U_217	WD_217	T_265	TD_265	U_265	WD_265	T_327	TD_327	U_327	WD_327
2017	12	5	14	30	-0.5	-1.7	-999.0	-999.0	-0.8	-2.1	2.1	257.0	-0.5	-1.9	-999.0	-999.0	-0.6	-2.1	5.0	268.0	-0.6	-2.1	-999.0	-999.0	-0.5	-1.7	8.7	264.0	-1.3	-3.4	-999.0	-999.0	-1.2	-4.0	9.0	258.0
2017	12	5	14	40	-0.5	-1.6	-999.0	-999.0	-0.7	-2.0	1.8	253.0	-0.4	-1.8	-999.0	-999.0	-0.6	-2.0	4.9	269.0	-0.6	-2.1	-999.0	-999.0	-0.5	-1.8	8.8	266.0	-1.3	-3.3	-999.0	-999.0	-1.2	-3.6	9.0	260.0
2017	12	5	14	50	-0.5	-1.5	-999.0	-999.0	-0.7	-2.0	2.2	248.0	-0.4	-1.9	-999.0	-999.0	-0.5	-1.9	5.1	266.0	-0.5	-2.3	-999.0	-999.0	-0.3	-1.8	9.3	266.0	-1.2	-2.9	-999.0	-999.0	-0.9	-4.1	9.8	265.0
2017	12	5	15	0	-0.5	-1.5	-999.0	-999.0	-0.7	-2.0	2.3	235.0	-0.4	-1.8	-999.0	-999.0	-0.6	-2.0	5.0	257.0	-0.6	-2.4	-999.0	-999.0	-0.5	-2.0	8.7	264.0	-1.3	-3.6	-999.0	-999.0	-0.7	-6.2	10.5	267.0
2017	12	5	15	10	-0.3	-1.5	-999.0	-999.0	-0.7	-2.0	2.8	235.0	-0.5	-1.8	-999.0	-999.0	-0.4	-2.2	5.6	255.0	-0.3	-2.7	-999.0	-999.0	-0.4	-2.6	8.9	260.0	-1.3	-3.9	-999.0	-999.0	-1.0	-5.2	10.0	260.0
2017	12	5	15	20	-0.3	-1.5	-999.0	-999.0	-0.6	-1.9	3.0	237.0	-0.4	-1.8	-999.0	-999.0	-0.6	-2.1	5.8	253.0	-0.3	-2.7	-999.0	-999.0	-0.4	-4.4	9.4	257.0	-1.4	-5.2	-999.0	-999.0	-1.4	-5.4	10.7	254.0
2017	12	5	15	30	-0.2	-1.5	-999.0	-999.0	-0.5	-2.0	2.5	242.0	-0.3	-1.7	-999.0	-999.0	-0.2	-2.5	5.5	255.0	0.0	-3.8	-999.0	-999.0	-0.5	-4.2	8.9	256.0	-1.5	-4.9	-999.0	-999.0	-1.5	-5.2	10.0	252.0
2017	12	5	15	40	-0.2	-1.6	-999.0	-999.0	-0.4	-2.0	2.3	246.0	-0.1	-1.8	-999.0	-999.0	-0.3	-2.3	5.4	254.0	-0.1	-3.1	-999.0	-999.0	-0.7	-3.2	8.2	256.0	-1.7	-4.1	-999.0	-999.0	-1.6	-4.3	8.9	250.0
2017	12	5	15	50	-0.1	-1.6	-999.0	-999.0	-0.4	-2.1	2.3	246.0	-0.1	-1.9	-999.0	-999.0	-0.3	-2.4	5.0	260.0	-0.3	-3.0	-999.0	-999.0	-0.7	-3.0	7.8	259.0	-1.7	-4.0	-999.0	-999.0	-1.6	-4.3	8.3	250.0
2017	12	5	16	0	-0.2	-1.7	-999.0	-999.0	-0.5	-2.1	1.9	240.0	-0.2	-1.9	-999.0	-999.0	-0.3	-2.3	4.5	253.0	-0.3	-3.1	-999.0	-999.0	-0.7	-3.3	6.9	253.0	-1.7	-4.1	-999.0	-999.0	-1.6	-4.1	7.7	242.0
2017	12	5	16	10	-0.2	-1.6	-999.0	-999.0	-0.4	-2.2	1.9	236.0	-0.2	-2.1	-999.0	-999.0	-0.3	-2.6	4.4	253.0	-0.2	-3.6	-999.0	-999.0	-0.7	-2.4	6.3	244.0	-1.7	-3.3	-999.0	-999.0	-1.6	-3.8	7.8	239.0
2017	12	5	16	20	-0.2	-1.7	-999.0	-999.0	-0.4	-2.3	2.0	243.0	-0.1	-2.1	-999.0	-999.0	-0.2	-2.5	4.3	258.0	-0.3	-3.0	-999.0	-999.0	-0.8	-1.6	6.3	244.0	-1.8	-2.6	-999.0	-999.0	-1.6	-3.1	7.4	238.0
2017	12	5	16	30	-0.3	-1.7	-999.0	-999.0	-0.4	-2.3	1.7	248.0	-0.1	-2.0	-999.0	-999.0	-0.1	-2.3	4.3	261.0	-0.3	-2.3	-999.0	-999.0	-0.8	-1.6	6.3	247.0	-1.6	-3.5	-999.0	-999.0	-1.3	-4.9	7.4	242.0
2017	12	5	16	40	-0.3	-1.8	-999.0	-999.0	-0.4	-2.3	1.7	243.0	-0.1	-2.0	-999.0	-999.0	-0.2	-2.2	4.2	256.0	-0.2	-2.6	-999.0	-999.0	-0.5	-2.8	5.9	249.0	-1.5	-4.3	-999.0	-999.0	-1.4	-4.5	7.2	246.0
2017	12	5	16	50	-0.4	-1.8	-999.0	-999.0	-0.5	-2.3	1.6	244.0	-0.2	-2.0	-999.0	-999.0	-0.4	-2.2	3.9	255.0	-0.4	-2.8	-999.0	-999.0	-0.7	-2.9	6.0	251.0	-1.7	-3.8	-999.0	-999.0	-1.6	-4.3	7.3	250.0
2017	12	5	17	0	-0.4	-1.7	-999.0	-999.0	-0.5	-2.2	1.8	255.0	-0.3	-2.0	-999.0	-999.0	-0.4	-2.3	4.2	263.0	-0.2	-2.7	-999.0	-999.0	-0.7	-1.8	6.5	256.0	-1.7	-3.0	-999.0	-999.0	-1.6	-4.1	7.6	252.0
2017	12	5	17	10	-0.7	-1.5	-999.0	-999.0	-0.6	-2.1	1.4	271.0	-0.3	-1.9	-999.0	-999.0	-0.4	-2.2	4.1	274.0	-0.2	-2.4	-999.0	-999.0	-0.6	-2.8	6.4	262.0	-1.6	-3.7	-999.0	-999.0	-1.5	-4.2	7.6	253.0
2017	12	5	17	20	-0.7	-1.6	-999.0	-999.0	-0.6	-2.1	1.5	283.0	-0.3	-1.9	-999.0	-999.0	-0.3	-2.1	4.1	281.0	-0.2	-2.9	-999.0	-999.0	-0.6	-2.3	6.5	263.0	-1.6	-3.0	-999.0	-999.0	-1.5	-3.1	7.7	248.0
2017	12	5	17	30	-0.6	-1.7	-999.0	-999.0	-0.6	-2.1	1.6	296.0	-0.3	-1.9	-999.0	-999.0	-0.2	-2.1	4.1	289.0	-0.2	-2.7	-999.0	-999.0	-0.8	-1.5	6.7	262.0	-1.8	-2.5	-999.0	-999.0	-1.7	-3.0	8.0	252.0
2017	12	5	17	40	-0.8	-1.6	-999.0	-999.0	-0.6	-2.0	1.7	309.0	-0.2	-1.8	-999.0	-999.0	-0.3	-2.1	4.4	295.0	-0.5	-2.2	-999.0	-999.0	-0.9	-1.7	7.5	266.0	-1.9	-2.8	-999.0	-999.0	-1.8	-3.4	7.4	256.0
2017	12	5	17	50	-0.9	-1.6	-999.0	-999.0	-0.6	-2.0	1.7	318.0	-0.2	-1.8	-999.0	-999.0	-0.4	-2.0	4.2	298.0	-0.7	-2.3	-999.0	-999.0	-1.1	-1.8	6.9	271.0	-2.0	-2.9	-999.0	-999.0	-1.8	-3.4	6.9	263.0
2017	12	5	18	0	-0.7	-1.4	-999.0	-999.0	-0.7	-1.9	2.0	331.0	-0.4	-1.7	-999.0	-999.0	-0.6	-1.9	4.3	309.0	-0.8	-2.2	-999.0	-999.0	-1.0	-1.8	5.9	281.0	-1.9	-3.3	-999.0	-999.0	-1.7	-4.4	7.0	269.0
2017	12	5	18	10	-0.7	-1.5	-999.0	-999.0	-0.8	-1.8	1.8	342.0	-0.4	-1.7	-999.0	-999.0	-0.7	-1.9	3.8	314.0	-0.8	-2.0	-999.0	-999.0	-1.1	-2.0	5.1	293.0	-2.1	-2.9	-999.0	-999.0	-1.5	-4.6	6.7	276.0
2017	12	5	18	20	-0.8	-1.5	-999.0	-999.0	-0.8	-1.8	1.6	331.0	-0.5	-1.6	-999.0	-999.0	-0.6	-1.8	3.8	307.0	-0.8	-2.4	-999.0	-999.0	-1.3	-1.8	4.8	295.0	-2.2	-2.9	-999.0	-999.0	-1.8	-4.1	6.0	277.0
2017	12	5	18	30	-0.7	-1.4	-999.0	-999.0	-0.9	-1.8	1.3	332.0	-0.6	-1.5	-999.0	-999.0	-0.7	-1.7	3.4	304.0	-1.0	-2.2	-999.0	-999.0	-1.4	-1.7	4.9	296.0	-2.2	-3.1	-999.0	-999.0	-2.1	-4.0	5.7	283.0
2017	12	5	18	40	-0.7	-1.4	-999.0	-999.0	-0.9	-1.7	1.5	340.0	-0.7	-1.4	-999.0	-999.0	-0.9	-1.7	3.2	310.0	-1.1	-2.0	-999.0	-999.0	-1.3	-2.1	4.4	296.0	-2.3	-3.2	-999.0	-999.0	-2.2	-4.0	6.0	291.0
2017	12	5	18	50	-0.6	-1.2	-999.0	-999.0	-1.0	-1.6	1.1	344.0	-0.7	-1.4	-999.0	-999.0	-0.8	-1.7	3.1	323.0	-1.0	-2.4	-999.0	-999.0	-1.5	-2.2	4.3	302.0	-2.5	-3.1	-999.0	-999.0	-2.4	-3.9	5.4	296.0
2017	12	5	19	0	-0.8	-1.3	-999.0	-999.0	-1.0	-1.6	1.0	329.0	-0.6	-1.3	-999.0	-999.0	-0.9	-2.1	3.4	325.0	-1.1	-2.5	-999.0	-999.0	-1.6	-1.9	4.4	303.0	-2.6	-3.1	-999.0	-999.0	-2.5	-3.7	5.0	297.0
2017	12	5	19	10	-0.7	-1.2	-999.0	-999.0	-1.0	-1.5	0.8	322.0	-0.6	-1.3	-999.0	-999.0	-0.9	-2.1	3.1	326.0	-1.4	-2.5	-999.0	-999.0	-1.9	-2.1	3.9	307.0	-2.8	-3.0	-999.0	-999.0	-2.6	-3.7	3.9	295.0
2017	12	5	19	20	-0.6	-1.1	-999.0	-999.0	-0.9	-1.4	0.7	319.0	-0.7	-1.3	-999.0	-999.0	-1.0	-2.1	2.6	327.0	-1.5	-2.3	-999.0	-999.0	-1.9	-2.1	3.3	311.0	-2.8	-2.9	-999.0	-999.0	-2.6	-3.6	3.1	294.0
2017	12	5	19	30	-0.7	-1.2	-999.0	-999.0	-0.9	-1.5	0.9	341.0	-0.8	-1.5	-999.0	-999.0	-1.1	-2.1	2.3	335.0	-1.4	-2.5	-999.0	-999.0	-1.9	-1.9	3.1	320.0	-2.9	-2.8	-999.0	-999.0	-2.6	-3.4	2.9	305.0
2017	12	5	19	40	-0.7	-1.0	-999.0	-999.0	-1.0	-1.6	0.9	360.0	-0.8	-1.5	-999.0	-999.0	-1.0	-2.0	2.3	348.0	-1.4	-2.5	-999.0	-999.0	-1.8	-2.1	3.2	329.0	-2.8	-2.7	-999.0	-999.0	-2.6	-3.4	3.0	317.0
2017	12	5	19	50	-0.7	-1.1	-999.0	-999.0	-1.0	-1.5	0.4	10.0	-0.8	-1.5	-999.0	-999.0	-1.0	-1.8	2.2	5.0	-1.4	-2.2	-999.0	-999.0	-1.9	-2.0	3.7	342.0	-2.8	-2.7	-999.0	-999.0	-2.4	-3.2	3.6	321.0
2017	12	5	20	0	-0.7	-1.1	-999.0	-999.0	-1.1	-1.2	0.4	57.0	-0.9	-1.3	-999.0	-999.0	-1.1	-1.5	1.0	23.0	-1.4	-1.9	-999.0	-999.0	-2.0	-1.7	4.0	354.0	-2.8	-2.7	-999.0	-999.0	-2.4	-3.3	4.0	325.0
2017	12	5	20	10	-0.7	-1.1	-999.0	-999.0	-1.2	-1.3	0.5	60.0	-0.9	-1.1	-999.0	-999.0	-1.2	-1.4	0.3	75.0	-1.6	-1.9	-999.0	-999.0	-2.0	-1.8	4.0	3.0	-2.9	-2.6	-999.0	-999.0	-2.4	-3.3	4.2	329.0
2017	12	5	20	20	-0.7	-1.1	-999.0	-999.0	-1.2	-1.3	0.7	60.0	-0.9	-1.2	-999.0	-999.0	-1.2	-1.5	0.3	82.0	-1.6	-1.8	-999.0	-999.0	-2.1	-1.7	2.5	11.0	-3.0	-2.6	-999.0	-999.0	-2.5	-3.2	4.3	335.0
2017	12	5	20	30	-0.7	-1.0	-999.0	-999.0	-1.2	-1.4	0.7	57.0	-1.0	-1.2	-999.0	-999.0	-1.4	-1.7	0.5	30.0	-1.8	-1.9	-999.0	-999.0	-2.1	-1.7	2.5	11.0	-3.0	-2.4	-999.0	-999.0	-2.5	-3.2	4.2	344.0
2017	12	5	20	40	-0.7	-1.0	-999.0	-999.0	-1.3	-1.4	0.5	23.0	-1.1	-1.3	-999.0	-999.0	-1.4	-1.6	1.3	23.0	-1.8	-2.0	-999.0	-999.0	-2.1	-1.8	4.5	360.0	-2.9	-2.3	-999.0	-999.0	-2.7	-3.2	4.9	340.0
2017	12	5	20	50	-0.7	-1.1	-999.0	-999.0	-1.3	-1.5	0.8	18.0	-1.1	-1.3	-999.0	-999.0	-1.5	-1.8	1.4	23.0	-1.8	-2.1	-999.0	-999.0	-2.1	-1.7	4.8	357.0	-3.0	-2.4	-999.0	-999.0	-2.8	-3.2	5.8	336.0
2017	12	5	21	0	-0.7	-1.1	-999.0	-999.0	-1.3	-1.4	0.5	20.0	-1.1	-1.2	-999.0	-999.0	-1.5	-1.7	0.5	33.0	-1.8	-2.1	-999.0	-999.0	-2.1	-1.8	5.0	353.0	-2.9	-2.3	-999.0	-999.0	-2.6	-3.1	5.6	339.0
2017	12	5	21	10	-0.7	-1.0	-999.0	-999.0	-1.3	-1.4	0.4	16.0	-1.1	-1.3	-999.0	-999.0	-1.5	-1.6	0.6	22.0	-1.8	-2.0	-999.0	-999.0	-2.1	-1.7	5.4	355.0	-3.0	-2.3	-999.0	-999.0	-2.8	-3.2	5.8	339.0
2017	12	5	21	20	-0.8	-1.1	-999.0	-999.0	-1.3	-1.5	0.5	15.0	-1.2	-1.3	-999.0	-999.0	-1.4	-1.6	0.8	23.0	-1.8	-2.0	-999.0	-999.0	-2.2	-1.7	5.0	350.0	-3.1	-2.4	-999.0	-999.0	-2.8	-3.2	6.1	342.0
2017	12	5	21	30	-0.7	-1.1	-999.0	-999.0	-1.3	-1.5	0.7	12.0	-1.1	-1.3	-999.0	-999.0	-1.4	-1.6	1.4	22.0	-1.8	-1.9	-999.0	-999.0	-2.2	-1.6	5.2	345.0	-3.0	-2.3	-999.0	-999.0	-2.8	-3.2	6.1	341.0
2017	12	5	21	40	-0.7	-1.0	-999.0	-999.0	-1.3	-1.5	1.2	10.0	-1.2	-1.4	-999.0	-999.0	-1.4	-1.7	2.5	17.0	-1.8	-1.8	-999.0	-999.0	-2.2	-1.7	5.5	346.0	-3.1	-2.4	-999.0	-999.0	-2.8	-3.2	6.2	334.0
2017	12	5	21	50	-0.8	-1.2	-999.0	-999.0	-1.4	-1.5	1.1	3.0	-1.2	-1.4	-999.0	-999.0	-1.5	-1.7	3.0	15.0	-1.8	-1.9	-999.0	-999.0	-2.2	-1.8	5.4	351.0	-3.1	-2.5	-999.0	-999.0	-2.7	-3.1	5.7	337.0
2017	12	5	22	0	-0.9	-1.3	-999.0	-999.0	-1.4	-1.6	0.9	6.0	-1.3	-1.5	-999.0	-999.0	-1.5	-1.8	1.9	19.0	-1.9	-2.2	-999.0	-999.0	-2.1	-2.0	4.9	351.0	-2.9	-2.6	-999.0	-999.0	-2.7	-3.3	5.9	333.0
2017	12	5	22	10	-1.3	-1.6	-999.0	-999.0	-1.4	-1.7	1.3	1.0	-1.3	-1.6	-999.0	-999.0	-1.6	-2.0	3.0	7.0	-1.8	-2.3	-999.0	-999.0	-2.1	-2.0	5.4	347.0	-3.0	-2.8	-999.0	-999.0	-2.8	-3.4	6.3	329.0
2017	12	5	22	20	-1.7	-2.0	-999.0	-999.0	-1.5	-1.8	1.9	351.0	-1.3	-1.6	-999.0	-999.0	-1.6	-2.0	3.5	357.0	-1.7	-2.5	-999.0	-999.0	-2.1	-2.5	6.0	344.0	-3.1	-3.1	-999.0	-999.0	-2.9	-3.4	6.2	327.0
2017	12	5	22	30	-2.1	-2.5	-999.0	-999.0	-1.6	-1.8	1.6	332.0	-1.2	-1.7	-999.0	-999.0	-1.5	-2.0	3.6	346.0	-1.7	-2.5	-999.0	-999.0	-2.1	-2.3	5.9	343.0	-3.1	-3.0	-999.0	-999.0	-3.0	-3.4	6.1	330.0
2017	12	5	22	40	-2.2	-2.5	-999.0	-999.0	-1.6	-1.8	2.0	327.0	-1.3	-1.6	-999.0	-999.0	-1.5	-2.0	4.1	342.0	-1.8	-2.3	-999.0	-999.0	-2.1	-2.0	6.6	342.0	-3.2	-2.9	-999.0	-999.0	-3.2	-3.6	6.7	331.0
2017	12	5	22	50	-1.7	-1.8	-999.0	-999.0	-1.8	-1.9	2.4	324.0	-1.4	-1.6	-999.0	-999.0	-1.5	-2.0	5.0	336.0	-1.8	-2.3	-999.0	-999.0	-2.3	-2.1	7.0	328.0	-3.4	-2.8	-999.0	-999.0	-3.2	-3.5	7.3	324.0
2017	12	5	23	0	-1.5	-1.7	-999.0	-999.0	-1.8	-1.9	2.0	319.0	-1.5	-1.8	-999.0	-999.0	-1.5	-2.4	5.2	331.0	-1.7	-3.0	-999.0	-999.0	-2.3	-2.1	7.1	319.0	-3.4	-2.8	-999.0	-999.0	-3.3	-3.6	7.3	315.0
2017	12	5	23	10	-1.4	-1.8	-999.0	-999.0	-1.8	-2.0	2.2	318.0	-1.6	-1.9	-999.0	-999.0	-1.6	-2.2	5.3	328.0	-1.9	-2.4	-999.0	-999.0	-2.4	-2.1	7.2	318.0	-3.4	-2.8	-999.0	-999.0	-3.4	-3.7	7.0	312.0
2017	12	5	23	20	-1.4	-1.8	-999.0	-999.0	-1.8	-2.1	2.0	326.0	-1.6	-2.0	-999.0	-999.0	-1.8	-2.2	5.2	330.0	-1.9	-2.6	-999.0	-999.0	-2.4	-2.4	7.4	317.0	-3.5	-2.9	-999.0	-999.0	-3.4	-3.7	7.2	310.0
2017	12	5	23	30	-1.4	-1.8	-999.0	-999.0	-1.8	-2.2	1.8	320.0	-1.6	-2.1	-999.0	-999.0	-1.9	-2.4	4.1	327.0	-2.1	-2.7	-999.0	-999.0	-2.4	-2.3	7.2	316.0	-3.4	-2.9	-999.0	-999.0	-3.4	-3.7	7.8	308.0
2017	12	5	23	40	-1.5	-1.9	-999.0	-999.0	-1.9	-2.2	1.8	306.0	-1.7	-2.0	-999.0	-999.0	-1.8	-2.4	4.2	323.0	-2.0	-2.6	-999.0	-999.0	-2.3	-2.3	7.3	310.0	-3.3	-3.1	-999.0	-999.0	-3.3	-3.6	7.6	303.0
2017	12	5	23	50	-1.6	-2.0	-999.0	-999.0	-1.9	-2.3	2.1	308.0	-1.7	-2.0	-999.0	-999.0	-1.9	-2.2	4.7	318.0	-2.0	-2.3	-999.0	-999.0	-2.3	-2.2	7.8	307.0	-2.8	-3.0	-999.0	-999.0	-2.6	-3.2	8.2	308.0
2017	12	5	0	0	-1.7	-2.1	-999.0	-999.0	-1.9	-2.2	2.1	320.0	-1.7	-2.0	-999.0	-999.0	-1.9	-2.2	5.3	322.0	-2.1	-2.3	-999.0	-999.0	-2.5	-2.1	8.8	308.0	-3.6	-2.8	-999.0	-999.0	-3.1	-3.7	9.1	305.0
