1.9287078925499983, 15099.546130324994
3.0612120692593616, 21674.5337781224
4.55310022208524, 29364.181270621626
5.12898404354948, 20754.461041787265
5.990036477030935, 12879.236254336287
7.226602538535266, 11472.409252510293
8.593484124525178, 9644.981808932653
10.983793290415559, 7652.977830712956
13.347251673568358, 7119.234215334251
16.455115706271407, 5331.440711580331
19.709283950253266, 4417.8598145542755
23.437212414699868, 3992.6007771836803
29.95635911305632, 3405.509558682909
39.98350643057557, 3768.236462148426
51.1050655700965, 4482.201388286737
58.617201208689764, 4923.882631706731
66.75002161321409, 5217.055197991759
79.37550847526357, 4680.903310144548
94.38905326825221, 4109.743873045419
109.83793290415547, 3480.1763860629762
120.6437150465777, 3077.698406343757
139.38005352394805, 2288.219304587697
170.5983873982291, 1461.6223148107213
197.09283950253263, 947.2227480410921
227.70196117090757, 627.3186888304859
253.73987099763096, 483.5689408058294
291.0380978287629, 295.7723785135057
343.597627754001, 171.980341467711
404.1876803735599, 97.1496253907681
453.6697393112927, 59.421053233154886
526.0210632680961, 36.87389335384024
601.16939814569, 23.21544859784612
662.6994565105983, 16.29036916540911
782.3785369325765, 14.829093370081166
