
       17.000	       11.000	       28.000	        4.000	     -168.000	       81.054	      103.466	      162.400	      992.300	        0.000	       25.400	        0.000
       17.000	       11.000	       28.000	        5.000	     -167.000	       80.967	      103.573	      155.000	      993.400	        0.000	       25.900	        0.000
       17.000	       11.000	       28.000	        6.000	     -166.000	       80.884	      103.737	      149.600	      993.700	        0.000	       26.300	        0.000
       17.000	       11.000	       28.000	        7.000	     -165.000	       80.804	      103.939	      144.300	      994.600	        0.000	       25.900	        0.000
       17.000	       11.000	       28.000	        8.000	     -164.000	       80.726	      104.151	      136.500	      995.900	        0.000	       25.400	        0.000
       17.000	       11.000	       28.000	        9.000	     -163.000	       80.653	      104.369	      126.600	      997.100	        0.000	       25.000	        0.000
       17.000	       11.000	       28.000	       10.000	     -162.000	       80.591	      104.566	      117.100	      998.600	        0.000	       25.000	        0.000
       17.000	       11.000	       28.000	       11.000	     -161.000	       80.550	      104.715	      109.000	     1000.000	        0.000	       25.000	        0.000
       17.000	       11.000	       28.000	       12.000	     -160.000	       80.527	      104.817	      102.100	     1001.500	        0.000	       25.000	        0.000
       17.000	       11.000	       28.000	       13.000	     -159.000	       80.521	      104.888	       96.900	     1002.400	        0.000	       25.000	        0.000
       17.000	       11.000	       28.000	       14.000	     -158.000	       80.527	      104.948	       94.100	     1003.000	        0.000	       25.000	        0.000
       17.000	       11.000	       28.000	       15.000	     -157.000	       80.547	      105.001	       93.200	     1003.200	        0.000	       25.000	        0.000
       17.000	       11.000	       28.000	       16.000	     -156.000	       80.578	      105.046	       93.200	     1003.400	        0.000	       25.600	        0.000
       17.000	       11.000	       28.000	       17.000	     -155.000	       80.619	      105.078	       93.200	     1003.600	        0.000	       26.200	        0.000
       17.000	       11.000	       28.000	       18.000	     -154.000	       80.670	      105.101	       93.200	     1003.700	        0.000	       26.800	        0.000
       17.000	       11.000	       28.000	       19.000	     -153.000	       80.731	      105.074	       93.200	     1004.300	        0.000	       26.300	        0.000
       17.000	       11.000	       28.000	       20.000	     -152.000	       80.801	      104.956	       93.200	     1004.700	        0.000	       25.600	        0.000
       17.000	       11.000	       28.000	       21.000	     -151.000	       80.881	      104.745	       93.200	     1005.200	        0.000	       25.000	        0.000
       17.000	       11.000	       28.000	       22.000	     -150.000	       80.971	      104.477	       93.200	     1006.100	        0.000	       25.100	        0.000
       17.000	       11.000	       28.000	       23.000	     -149.000	       81.070	      104.198	       93.200	     1006.900	        0.000	       25.000	        0.000
       17.000	       11.000	       29.000	        0.000	     -148.000	       81.178	      103.910	       93.200	     1007.400	        0.000	       25.000	        0.000
       17.000	       11.000	       29.000	        1.000	     -147.000	       81.291	      103.608	       91.200	     1008.100	        0.000	       25.800	        0.000
       17.000	       11.000	       29.000	        2.000	     -146.000	       81.405	      103.281	       85.500	     1009.300	        0.000	       26.700	        0.000
       17.000	       11.000	       29.000	        3.000	     -145.000	       81.520	      102.923	       77.000	     1011.300	        0.000	       27.500	        0.000
       17.000	       11.000	       29.000	        4.000	     -144.000	       81.633	      102.520	       69.900	     1012.600	        0.000	       30.200	        0.000
       17.000	       11.000	       29.000	        5.000	     -143.000	       81.747	      102.054	       66.400	     1013.500	        0.000	       30.700	        0.000
       17.000	       11.000	       29.000	        6.000	     -142.000	       81.863	      101.517	       65.400	     1013.600	        0.000	       29.000	        0.000
       17.000	       11.000	       29.000	        7.000	     -141.000	       81.983	      100.914	       64.500	     1014.800	        0.000	       37.700	        0.000
       17.000	       11.000	       29.000	        8.000	     -140.000	       82.105	      100.269	       61.900	     1015.400	        0.000	       50.600	        0.000
       17.000	       11.000	       29.000	        9.000	     -139.000	       82.226	       99.584	       57.900	     1016.500	        0.000	       50.000	        0.000
       17.000	       11.000	       29.000	       10.000	     -138.000	       82.345	       98.844	       53.500	     1018.200	        0.000	       52.200	        0.000
       17.000	       11.000	       29.000	       11.000	     -137.000	       82.463	       98.028	       49.200	     1018.800	        0.000	       54.400	        0.000
       17.000	       11.000	       29.000	       12.000	     -136.000	       82.577	       97.127	       44.900	     1019.800	        0.000	       68.600	        0.000
       17.000	       11.000	       29.000	       13.000	     -135.000	       82.690	       96.156	       41.500	     1020.700	        0.000	       86.600	        0.000
       17.000	       11.000	       29.000	       14.000	     -134.000	       82.802	       95.119	       39.600	     1021.400	        0.000	       80.200	        0.000
       17.000	       11.000	       29.000	       15.000	     -133.000	       82.911	       94.015	       39.100	     1022.000	        0.000	       83.800	        0.000
       17.000	       11.000	       29.000	       16.000	     -132.000	       83.018	       92.842	       39.100	     1021.000	        0.000	       87.800	        0.000
       17.000	       11.000	       29.000	       17.000	     -131.000	       83.124	       91.600	       39.000	     1019.800	        0.000	       94.700	        0.000
