
       17.000	       11.000	       30.000	        0.000	     -168.000	       81.616	       28.864	      741.900	      920.800	        0.000	      796.000	        0.000
       17.000	       11.000	       30.000	        1.000	     -167.000	       81.731	       27.663	      790.700	      914.900	        0.000	      904.200	        0.000
       17.000	       11.000	       30.000	        2.000	     -166.000	       81.847	       26.330	      861.000	      906.700	        0.000	     1017.100	        0.000
       17.000	       11.000	       30.000	        3.000	     -165.000	       81.972	       24.823	      943.300	      896.300	        0.000	     1091.900	        0.000
       17.000	       11.000	       30.000	        4.000	     -164.000	       82.094	       23.239	     1001.000	      889.100	        0.000	     1032.400	        0.000
       17.000	       11.000	       30.000	        5.000	     -163.000	       82.208	       21.635	     1025.600	      885.900	        0.000	      915.600	        0.000
       17.000	       11.000	       30.000	        6.000	     -162.000	       82.319	       19.981	     1025.800	      885.800	        0.000	      821.400	        0.000
       17.000	       11.000	       30.000	        7.000	     -161.000	       82.434	       18.284	     1000.700	      888.800	        0.000	      648.600	        0.000
       17.000	       11.000	       30.000	        8.000	     -160.000	       82.549	       16.550	      972.900	      892.200	        0.000	      513.600	        0.000
       17.000	       11.000	       30.000	        9.000	     -159.000	       82.663	       14.788	      949.100	      895.000	        0.000	      377.600	        0.000
       17.000	       11.000	       30.000	       10.000	     -158.000	       82.765	       12.968	      923.400	      897.900	        0.000	      361.600	        0.000
       17.000	       11.000	       30.000	       11.000	     -157.000	       82.852	       11.035	      898.400	      900.800	        0.000	      298.600	        0.000
       17.000	       11.000	       30.000	       12.000	     -156.000	       82.925	        8.987	      878.800	      902.900	        0.000	      290.900	        0.000
       17.000	       11.000	       30.000	       13.000	     -155.000	       82.981	        6.878	      872.500	      903.400	        0.000	      286.100	        0.000
       17.000	       11.000	       30.000	       14.000	     -154.000	       83.015	        4.745	      864.500	      904.200	        0.000	      294.600	        0.000
       17.000	       11.000	       30.000	       15.000	     -153.000	       83.023	        2.594	      848.400	      906.100	        0.000	      314.400	        0.000
       17.000	       11.000	       30.000	       16.000	     -152.000	       83.008	        0.495	      825.900	      909.100	        0.000	      289.900	        1.000
       17.000	       11.000	       30.000	       17.000	     -151.000	       82.973	       -1.571	      802.300	      911.100	        0.000	      258.000	        0.000
       17.000	       11.000	       30.000	       18.000	     -150.000	       82.915	       -3.542	      779.400	      913.700	        0.000	      249.800	        0.000
       17.000	       11.000	       30.000	       19.000	     -149.000	       82.837	       -5.406	      757.000	      916.300	        0.000	      244.200	        0.000
       17.000	       11.000	       30.000	       20.000	     -148.000	       82.749	       -7.181	      736.200	      918.900	        0.000	      191.400	        0.000
       17.000	       11.000	       30.000	       21.000	     -147.000	       82.651	       -8.805	      725.900	      920.400	        0.000	      122.500	        0.000
       17.000	       11.000	       30.000	       22.000	     -146.000	       82.537	      -10.270	      731.300	      919.300	        0.000	       98.300	        0.000
       17.000	       11.000	       30.000	       23.000	     -145.000	       82.414	      -11.571	      743.000	      917.600	        0.000	       89.700	        0.000
       17.000	       12.000	        1.000	        0.000	     -144.000	       82.280	      -12.712	      753.100	      916.300	        0.000	       71.200	        0.000
       17.000	       12.000	        1.000	        1.000	     -143.000	       82.140	      -13.742	      765.900	      914.300	        0.000	       70.200	        0.000
