
       17.000	       11.000	       28.000	       16.000	     -168.000	       77.867	       97.739	     1172.700	      866.400	        0.000	       48.800	        0.000
       17.000	       11.000	       28.000	       17.000	     -167.000	       77.939	       97.244	     1172.700	      866.500	        0.000	       53.800	        0.000
       17.000	       11.000	       28.000	       18.000	     -166.000	       78.010	       96.719	     1173.000	      866.500	        0.000	       58.500	        0.000
       17.000	       11.000	       28.000	       19.000	     -165.000	       78.082	       96.183	     1175.000	      866.300	        0.000	       61.100	        0.000
       17.000	       11.000	       28.000	       20.000	     -164.000	       78.155	       95.643	     1179.100	      866.200	        0.000	       70.400	        0.000
       17.000	       11.000	       28.000	       21.000	     -163.000	       78.229	       95.075	     1184.400	      866.000	        0.000	       93.600	        0.000
       17.000	       11.000	       28.000	       22.000	     -162.000	       78.314	       94.483	     1189.400	      865.600	        0.000	      109.700	        0.000
       17.000	       11.000	       28.000	       23.000	     -161.000	       78.418	       93.866	     1191.300	      866.000	        0.000	      124.400	        0.000
       17.000	       11.000	       29.000	        0.000	     -160.000	       78.547	       93.192	     1190.800	      866.200	        0.000	      142.400	        0.000
       17.000	       11.000	       29.000	        1.000	     -159.000	       78.694	       92.437	     1184.100	      866.900	        0.000	      168.800	        0.000
       17.000	       11.000	       29.000	        2.000	     -158.000	       78.856	       91.607	     1157.800	      871.000	        0.000	      182.600	        0.000
       17.000	       11.000	       29.000	        3.000	     -157.000	       79.030	       90.727	     1142.100	      872.700	        0.000	      184.700	        0.000
       17.000	       11.000	       29.000	        4.000	     -156.000	       79.213	       89.838	     1140.500	      872.900	        0.000	      191.400	        0.000
       17.000	       11.000	       29.000	        5.000	     -155.000	       79.410	       88.908	     1140.400	      873.200	        0.000	      193.500	        0.000
       17.000	       11.000	       29.000	        6.000	     -154.000	       79.626	       87.862	     1135.800	      873.900	        0.000	      214.100	        0.000
       17.000	       11.000	       29.000	        7.000	     -153.000	       79.855	       86.689	     1127.400	      875.300	        0.000	      217.600	        0.000
       17.000	       11.000	       29.000	        8.000	     -152.000	       80.087	       85.447	     1121.400	      876.200	        0.000	      197.900	        0.000
       17.000	       11.000	       29.000	        9.000	     -151.000	       80.316	       84.180	     1113.900	      877.400	        0.000	      185.100	        0.000
       17.000	       11.000	       29.000	       10.000	     -150.000	       80.543	       82.811	     1106.500	      878.400	        0.000	      174.200	        0.000
       17.000	       11.000	       29.000	       11.000	     -149.000	       80.769	       81.251	     1098.500	      879.400	        0.000	      187.400	        0.000
       17.000	       11.000	       29.000	       12.000	     -148.000	       80.989	       79.507	     1087.900	      880.800	        0.000	      219.200	        0.000
       17.000	       11.000	       29.000	       13.000	     -147.000	       81.193	       77.673	     1081.000	      881.600	        0.000	      186.300	        0.000
       17.000	       11.000	       29.000	       14.000	     -146.000	       81.385	       75.754	     1075.800	      882.500	        0.000	      192.200	        0.000
       17.000	       11.000	       29.000	       15.000	     -145.000	       81.569	       73.692	     1073.800	      882.800	        0.000	      221.100	        0.000
       17.000	       11.000	       29.000	       16.000	     -144.000	       81.739	       71.506	     1071.300	      883.100	        0.000	      237.700	        0.000
       17.000	       11.000	       29.000	       17.000	     -143.000	       81.889	       69.253	     1063.900	      884.000	        0.000	      237.400	        0.000
       17.000	       11.000	       29.000	       18.000	     -142.000	       82.018	       66.944	     1050.600	      885.600	        0.000	      238.800	        0.000
       17.000	       11.000	       29.000	       19.000	     -141.000	       82.129	       64.609	     1036.800	      887.200	        0.000	      266.700	        0.000
       17.000	       11.000	       29.000	       20.000	     -140.000	       82.229	       62.289	     1028.400	      888.300	        0.000	      274.400	        0.000
       17.000	       11.000	       29.000	       21.000	     -139.000	       82.316	       59.964	     1025.400	      888.400	        0.000	      276.000	        0.000
       17.000	       11.000	       29.000	       22.000	     -138.000	       82.387	       57.628	     1006.100	      890.900	        0.000	      286.900	        0.000
       17.000	       11.000	       29.000	       23.000	     -137.000	       82.440	       55.318	      989.700	      892.800	        0.000	      284.800	        0.000
       17.000	       11.000	       30.000	        0.000	     -136.000	       82.478	       53.076	      971.700	      894.900	        0.000	      266.700	        0.000
       17.000	       11.000	       30.000	        1.000	     -135.000	       82.504	       50.913	      953.100	      897.000	        0.000	      235.600	        0.000
       17.000	       11.000	       30.000	        2.000	     -134.000	       82.525	       48.812	      936.400	      899.000	        0.000	      190.600	        0.000
       17.000	       11.000	       30.000	        3.000	     -133.000	       82.542	       46.763	      920.200	      900.900	        0.000	      150.600	        0.000
       17.000	       11.000	       30.000	        4.000	     -132.000	       82.558	       44.768	      904.000	      902.600	        0.000	      148.600	        0.000
       17.000	       11.000	       30.000	        5.000	     -131.000	       82.573	       42.828	      885.700	      904.600	        0.000	      162.300	        0.000
       17.000	       11.000	       30.000	        6.000	     -130.000	       82.588	       40.932	      865.300	      906.700	        0.000	      146.100	        0.000
       17.000	       11.000	       30.000	        7.000	     -129.000	       82.603	       39.097	      844.300	      909.100	        0.000	      154.700	        0.000
       17.000	       11.000	       30.000	        8.000	     -128.000	       82.623	       37.344	      824.300	      911.400	        0.000	      166.400	        0.000
       17.000	       11.000	       30.000	        9.000	     -127.000	       82.650	       35.659	      805.200	      913.700	        0.000	      162.100	        0.000
       17.000	       11.000	       30.000	       10.000	     -126.000	       82.685	       34.034	      789.700	      915.300	        0.000	      170.600	        0.000
       17.000	       11.000	       30.000	       11.000	     -125.000	       82.729	       32.437	      779.400	      916.300	        0.000	      181.100	        0.000
       17.000	       11.000	       30.000	       12.000	     -124.000	       82.784	       30.837	      772.400	      916.700	        0.000	      204.600	        0.000
       17.000	       11.000	       30.000	       13.000	     -123.000	       82.844	       29.210	      759.900	      918.000	        0.000	      214.300	        0.000
       17.000	       11.000	       30.000	       14.000	     -122.000	       82.911	       27.528	      741.700	      920.000	        0.000	      228.900	        0.000
       17.000	       11.000	       30.000	       15.000	     -121.000	       82.980	       25.773	      721.000	      922.400	        0.000	      228.200	        0.000
       17.000	       11.000	       30.000	       16.000	     -120.000	       83.049	       23.949	      699.800	      924.800	        0.000	      219.800	        0.000
       17.000	       11.000	       30.000	       17.000	     -119.000	       83.115	       22.051	      679.300	      927.200	        0.000	      227.000	        0.000
       17.000	       11.000	       30.000	       18.000	     -118.000	       83.171	       20.061	      659.700	      929.500	        0.000	      231.600	        0.000
       17.000	       11.000	       30.000	       19.000	     -117.000	       83.226	       17.956	      640.600	      931.700	        0.000	      259.800	        0.000
       17.000	       11.000	       30.000	       20.000	     -116.000	       83.280	       15.725	      621.700	      933.700	        0.000	      261.400	        0.000
       17.000	       11.000	       30.000	       21.000	     -115.000	       83.329	       13.356	      601.800	      935.900	        0.000	      276.400	        0.000
       17.000	       11.000	       30.000	       22.000	     -114.000	       83.356	       10.874	      585.000	      937.400	        0.000	      285.000	        0.000
       17.000	       11.000	       30.000	       23.000	     -113.000	       83.354	        8.344	      568.700	      939.000	        0.000	      298.000	        0.000
       17.000	       12.000	        1.000	        0.000	     -112.000	       83.323	        5.813	      548.200	      941.100	        0.000	      314.500	        0.000
       17.000	       12.000	        1.000	        1.000	     -111.000	       83.265	        3.323	      526.200	      943.500	        0.000	      322.900	        0.000
       17.000	       12.000	        1.000	        2.000	     -110.000	       83.186	        0.872	      510.800	      945.100	        0.000	      314.700	       -0.200
       17.000	       12.000	        1.000	        3.000	     -109.000	       83.084	       -1.479	      499.500	      946.000	        0.000	      269.800	        0.000
       17.000	       12.000	        1.000	        4.000	     -108.000	       82.968	       -3.670	      499.300	      945.700	        0.000	      263.700	        0.000
       17.000	       12.000	        1.000	        5.000	     -107.000	       82.839	       -5.684	      496.700	      945.800	        0.000	      214.800	        0.000
       17.000	       12.000	        1.000	        6.000	     -106.000	       82.700	       -7.485	      494.800	      945.800	        0.000	      146.200	        0.000
       17.000	       12.000	        1.000	        7.000	     -105.000	       82.552	       -9.013	      494.800	      945.600	        0.000	       86.200	        0.000
       17.000	       12.000	        1.000	        8.000	     -104.000	       82.397	      -10.262	      494.800	      945.300	        0.000	       65.600	        0.000
       17.000	       12.000	        1.000	        9.000	     -103.000	       82.241	      -11.270	      494.800	      945.200	        0.000	       61.100	        0.000
       17.000	       12.000	        1.000	       10.000	     -102.000	       82.081	      -12.069	      495.600	      944.500	        0.000	       68.400	        0.000
       17.000	       12.000	        1.000	       11.000	     -101.000	       81.914	      -12.712	      495.900	      944.000	        0.000	       91.500	        0.000
       17.000	       12.000	        1.000	       12.000	     -100.000	       81.739	      -13.247	      492.800	      943.900	        0.000	      119.300	        0.000
       17.000	       12.000	        1.000	       13.000	      -99.000	       81.552	      -13.681	      484.900	      944.500	        0.000	      137.300	        0.000
       17.000	       12.000	        1.000	       14.000	      -98.000	       81.350	      -13.997	      470.500	      946.200	        0.000	      161.900	        0.000
       17.000	       12.000	        1.000	       15.000	      -97.000	       81.130	      -14.186	      450.500	      949.600	        0.000	      174.300	        0.000
       17.000	       12.000	        1.000	       16.000	      -96.000	       80.894	      -14.303	      431.900	      951.600	        0.000	      181.500	        0.000
       17.000	       12.000	        1.000	       17.000	      -95.000	       80.651	      -14.437	      421.200	      952.100	        0.000	      183.400	        0.000
